record type,booking id,service type,type,trip id,block number,direction num,direction name,route id,route variant,distance,comment id,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,field23
20,57,2,0,357855624,209,1,inbound,210,D,219.1,,1459,63960,,,,,,,,,
20,57,2,0,357855624,209,1,inbound,210,D,210.9,,1474,64500,,,,,,,,,
20,57,2,0,357855624,209,1,inbound,210,D,167.3,,3940,64800,,,,,,,,,
20,57,2,0,357855624,209,1,inbound,210,D,269.4,,1445,65280,,,,,,,,,
20,57,2,0,357855624,209,1,inbound,210,D,123.4,,1497,65820,,,,,,,,,
20,57,2,0,357855624,209,1,inbound,210,D,249.4,,2265,66420,,,,,,,,,
11,57,2,4,281958691,209,,,,,0.0,,,66420,67440,SN16,SN16,,0111100,,0,0,281958691
11,57,2,3,1223714581,11,,,,,0.0,,,19140,20640,SN16,SN16,,0111100,,0,0,1223714581
11,57,2,0,357861807,11,0,outbound,102,A,2965.,,102,20640,24120,SN16,SN16,,0111100,102,0,0,357861807
20,57,2,0,357861807,11,0,outbound,102,A,0.0,,6671,20640,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,320.1,,6896,21120,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,622.9,,6900,21480,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,231.3,,1227,21900,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,250.7,,1222,22320,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,260.7,,1217,22620,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,147.7,,1176,22860,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,151.6,,1237,23220,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,250.0,,1203,23460,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,147.0,,4427,23760,,,,,,,,,
20,57,2,0,357861807,11,0,outbound,102,A,583.4,,3970,24120,,,,,,,,,
11,57,2,0,357861773,11,1,inbound,102,A,2525.,,102,24900,28320,SN16,SN16,,0111100,102,0,0,357861773
20,57,2,0,357861773,11,1,inbound,102,A,0.0,,3970,24900,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,255.2,,1179,25380,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,215.1,,1204,25800,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,298.9,,1238,26100,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,316.0,,1177,26580,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,359.3,,1218,26820,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,238.8,,1223,27180,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,262.1,,6881,27660,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,312.0,,6886,28020,,,,,,,,,
20,57,2,0,357861773,11,1,inbound,102,A,267.8,,6671,28320,,,,,,,,,
11,57,2,0,357861812,11,0,outbound,102,A,2965.,,102,29220,33120,SN16,SN16,,0111100,102,0,0,357861812
20,57,2,0,357861812,11,0,outbound,102,A,0.0,,6671,29220,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,320.1,,6896,29760,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,622.9,,6900,30180,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,231.3,,1227,30660,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,250.7,,1222,31140,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,260.7,,1217,31500,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,147.7,,1176,31740,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,151.6,,1237,32160,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,250.0,,1203,32460,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,147.0,,4427,32760,,,,,,,,,
20,57,2,0,357861812,11,0,outbound,102,A,583.4,,3970,33120,,,,,,,,,
11,57,2,0,357861778,11,1,inbound,102,A,2525.,,102,33900,37260,SN16,SN16,,0111100,102,0,0,357861778
20,57,2,0,357861778,11,1,inbound,102,A,0.0,,3970,33900,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,255.2,,1179,34380,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,215.1,,1204,34800,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,298.9,,1238,35100,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,316.0,,1177,35520,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,359.3,,1218,35760,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,238.8,,1223,36120,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,262.1,,6881,36600,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,312.0,,6886,36960,,,,,,,,,
20,57,2,0,357861778,11,1,inbound,102,A,267.8,,6671,37260,,,,,,,,,
11,57,2,0,357861817,11,0,outbound,102,A,2965.,,102,38160,42180,SN16,SN16,,0111100,102,0,0,357861817
20,57,2,0,357861817,11,0,outbound,102,A,0.0,,6671,38160,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,320.1,,6896,38640,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,622.9,,6900,39060,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,231.3,,1227,39540,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,250.7,,1222,40080,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,260.7,,1217,40440,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,147.7,,1176,40740,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,151.6,,1237,41160,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,250.0,,1203,41460,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,147.0,,4427,41820,,,,,,,,,
20,57,2,0,357861817,11,0,outbound,102,A,583.4,,3970,42180,,,,,,,,,
11,57,2,0,357861783,11,1,inbound,102,A,2525.,,102,42840,46320,SN16,SN16,,0111100,102,0,0,357861783
20,57,2,0,357861783,11,1,inbound,102,A,0.0,,3970,42840,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,255.2,,1179,43320,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,215.1,,1204,43740,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,298.9,,1238,44040,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,316.0,,1177,44520,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,359.3,,1218,44760,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,238.8,,1223,45120,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,262.1,,6881,45660,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,312.0,,6886,46020,,,,,,,,,
20,57,2,0,357861783,11,1,inbound,102,A,267.8,,6671,46320,,,,,,,,,
11,57,2,0,357861822,11,0,outbound,102,A,2965.,,102,47160,51180,SN16,SN16,,0111100,102,0,0,357861822
20,57,2,0,357861822,11,0,outbound,102,A,0.0,,6671,47160,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,320.1,,6896,47640,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,622.9,,6900,48060,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,231.3,,1227,48540,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,250.7,,1222,49080,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,260.7,,1217,49440,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,147.7,,1176,49740,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,151.6,,1237,50160,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,250.0,,1203,50460,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,147.0,,4427,50820,,,,,,,,,
20,57,2,0,357861822,11,0,outbound,102,A,583.4,,3970,51180,,,,,,,,,
11,57,2,0,357861788,11,1,inbound,102,-,2789.,,102,51840,55800,SN16,SN16,,0111100,102,0,0,357861788
20,57,2,0,357861788,11,1,inbound,102,-,0.0,,3970,51840,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,255.2,,1179,52320,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,215.1,,1204,52740,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,298.9,,1238,53040,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,316.0,,1177,53520,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,359.3,,1218,53760,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,238.8,,1223,54120,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,262.1,,6881,54660,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,312.0,,6886,55020,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,283.7,,6671,55320,,,,,,,,,
20,57,2,0,357861788,11,1,inbound,102,-,248.0,,6896,55800,,,,,,,,,
11,57,2,0,357861827,11,0,outbound,102,C,2645.,,102,56460,60180,SN16,SN16,,0111100,102,0,0,357861827
20,57,2,0,357861827,11,0,outbound,102,C,0.0,,6896,56460,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,622.9,,6900,56880,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,231.3,,1227,57420,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,250.7,,1222,58020,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,260.7,,1217,58380,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,147.7,,1176,58680,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,151.6,,1237,59160,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,250.0,,1203,59460,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,147.0,,4427,59820,,,,,,,,,
20,57,2,0,357861827,11,0,outbound,102,C,583.4,,3970,60180,,,,,,,,,
11,57,2,0,357861793,11,1,inbound,102,-,2789.,,102,60840,64800,SN16,SN16,,0111100,102,0,0,357861793
20,57,2,0,357861793,11,1,inbound,102,-,0.0,,3970,60840,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,255.2,,1179,61320,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,215.1,,1204,61740,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,298.9,,1238,62040,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,316.0,,1177,62520,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,359.3,,1218,62760,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,238.8,,1223,63120,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,262.1,,6881,63660,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,312.0,,6886,64020,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,283.7,,6671,64320,,,,,,,,,
20,57,2,0,357861793,11,1,inbound,102,-,248.0,,6896,64800,,,,,,,,,
11,57,2,0,357861832,11,0,outbound,102,C,2645.,,102,65520,68880,SN16,SN16,,0111100,102,0,0,357861832
20,57,2,0,357861832,11,0,outbound,102,C,0.0,,6896,65520,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,622.9,,6900,65940,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,231.3,,1227,66420,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,250.7,,1222,66900,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,260.7,,1217,67260,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,147.7,,1176,67500,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,151.6,,1237,67920,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,250.0,,1203,68220,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,147.0,,4427,68520,,,,,,,,,
20,57,2,0,357861832,11,0,outbound,102,C,583.4,,3970,68880,,,,,,,,,
11,57,2,0,357861798,11,1,inbound,102,-,2789.,,102,69900,73440,SN16,SN16,,0111100,102,0,0,357861798
20,57,2,0,357861798,11,1,inbound,102,-,0.0,,3970,69900,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,255.2,,1179,70380,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,215.1,,1204,70740,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,298.9,,1238,70980,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,316.0,,1177,71340,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,359.3,,1218,71580,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,238.8,,1223,71880,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,262.1,,6881,72360,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,312.0,,6886,72720,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,283.7,,6671,73020,,,,,,,,,
20,57,2,0,357861798,11,1,inbound,102,-,248.0,,6896,73440,,,,,,,,,
11,57,2,0,357861836,11,0,outbound,102,C,2645.,,102,73980,77100,SN16,SN16,,0111100,102,0,0,357861836
20,57,2,0,357861836,11,0,outbound,102,C,0.0,,6896,73980,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,622.9,,6900,74340,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,231.3,,1227,74820,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,250.7,,1222,75300,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,260.7,,1217,75600,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,147.7,,1176,75840,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,151.6,,1237,76200,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,250.0,,1203,76440,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,147.0,,4427,76740,,,,,,,,,
20,57,2,0,357861836,11,0,outbound,102,C,583.4,,3970,77100,,,,,,,,,
11,57,2,4,1123600979,11,,,,,0.0,,,77100,77880,SN16,SN16,,0111100,,0,0,1123600979
11,57,2,0,357850786,93,0,outbound,113,B,1996.,,113,41760,44820,SN16,SN16,,0111100,113,0,0,357850786
20,57,2,0,357850786,93,0,outbound,113,B,0.0,,6228,41760,,,,,,,,,
20,57,2,0,357850786,93,0,outbound,113,B,322.0,,4183,42600,,,,,,,,,
20,57,2,0,357850786,93,0,outbound,113,B,337.0,,5052,43080,,,,,,,,,
20,57,2,0,357850786,93,0,outbound,113,B,403.8,,1308,43740,,,,,,,,,
20,57,2,0,357850786,93,0,outbound,113,B,673.6,,6688,44520,,,,,,,,,
20,57,2,0,357850786,93,0,outbound,113,B,260.1,,4288,44820,,,,,,,,,
11,57,2,0,357850862,93,1,inbound,113,-,1390.,,113,45300,48060,SN16,SN16,,0111100,113,0,0,357850862
20,57,2,0,357850862,93,1,inbound,113,-,0.0,,4288,45300,,,,,,,,,
20,57,2,0,357850862,93,1,inbound,113,-,296.4,,4294,46140,,,,,,,,,
20,57,2,0,357850862,93,1,inbound,113,-,293.7,,5051,46860,,,,,,,,,
20,57,2,0,357850862,93,1,inbound,113,-,411.5,,1326,47340,,,,,,,,,
20,57,2,0,357850862,93,1,inbound,113,-,388.6,,20016,48060,,,,,,,,,
11,57,2,1,596897409,93,,,,,0.0,,,48060,48060,SN16,SN16,,0111100,,0,0,596897409
11,57,2,0,357850778,93,0,outbound,113,B,1996.,,113,48960,52020,SN16,SN16,,0111100,113,0,0,357850778
20,57,2,0,357850778,93,0,outbound,113,B,0.0,,6228,48960,,,,,,,,,
20,57,2,0,357850778,93,0,outbound,113,B,322.0,,4183,49800,,,,,,,,,
20,57,2,0,357850778,93,0,outbound,113,B,337.0,,5052,50280,,,,,,,,,
20,57,2,0,357850778,93,0,outbound,113,B,403.8,,1308,50940,,,,,,,,,
20,57,2,0,357850778,93,0,outbound,113,B,673.6,,6688,51720,,,,,,,,,
20,57,2,0,357850778,93,0,outbound,113,B,260.1,,4288,52020,,,,,,,,,
11,57,2,0,357850854,93,1,inbound,113,-,1390.,,113,52500,55260,SN16,SN16,,0111100,113,0,0,357850854
20,57,2,0,357850854,93,1,inbound,113,-,0.0,,4288,52500,,,,,,,,,
20,57,2,0,357850854,93,1,inbound,113,-,296.4,,4294,53340,,,,,,,,,
20,57,2,0,357850854,93,1,inbound,113,-,293.7,,5051,54060,,,,,,,,,
20,57,2,0,357850854,93,1,inbound,113,-,411.5,,1326,54540,,,,,,,,,
20,57,2,0,357850854,93,1,inbound,113,-,388.6,,20016,55260,,,,,,,,,
11,57,2,1,1745797242,93,,,,,0.0,,,55260,55260,SN16,SN16,,0111100,,0,0,1745797242
11,57,2,0,357850770,93,0,outbound,113,B,1996.,,113,56160,59220,SN16,SN16,,0111100,113,0,0,357850770
20,57,2,0,357850770,93,0,outbound,113,B,0.0,,6228,56160,,,,,,,,,
20,57,2,0,357850770,93,0,outbound,113,B,322.0,,4183,57000,,,,,,,,,
20,57,2,0,357850770,93,0,outbound,113,B,337.0,,5052,57480,,,,,,,,,
20,57,2,0,357850770,93,0,outbound,113,B,403.8,,1308,58140,,,,,,,,,
20,57,2,0,357850770,93,0,outbound,113,B,673.6,,6688,58920,,,,,,,,,
20,57,2,0,357850770,93,0,outbound,113,B,260.1,,4288,59220,,,,,,,,,
11,57,2,0,357850846,93,1,inbound,113,-,1390.,,113,59700,62340,SN16,SN16,,0111100,113,0,0,357850846
20,57,2,0,357850846,93,1,inbound,113,-,0.0,,4288,59700,,,,,,,,,
20,57,2,0,357850846,93,1,inbound,113,-,296.4,,4294,60480,,,,,,,,,
20,57,2,0,357850846,93,1,inbound,113,-,293.7,,5051,61140,,,,,,,,,
20,57,2,0,357850846,93,1,inbound,113,-,411.5,,1326,61620,,,,,,,,,
20,57,2,0,357850846,93,1,inbound,113,-,388.6,,20016,62340,,,,,,,,,
11,57,2,1,18231474,93,,,,,0.0,,,62340,62340,SN16,SN16,,0111100,,0,0,18231474
11,57,2,0,357850762,93,0,outbound,113,B,1996.,,113,63360,66300,SN16,SN16,,0111100,113,0,0,357850762
20,57,2,0,357850762,93,0,outbound,113,B,0.0,,6228,63360,,,,,,,,,
20,57,2,0,357850762,93,0,outbound,113,B,322.0,,4183,64200,,,,,,,,,
20,57,2,0,357850762,93,0,outbound,113,B,337.0,,5052,64620,,,,,,,,,
20,57,2,0,357850762,93,0,outbound,113,B,403.8,,1308,65280,,,,,,,,,
20,57,2,0,357850762,93,0,outbound,113,B,673.6,,6688,66060,,,,,,,,,
20,57,2,0,357850762,93,0,outbound,113,B,260.1,,4288,66300,,,,,,,,,
11,57,2,0,357850838,93,1,inbound,113,-,1390.,,113,66720,69120,SN16,SN16,,0111100,113,0,0,357850838
20,57,2,0,357850838,93,1,inbound,113,-,0.0,,4288,66720,,,,,,,,,
20,57,2,0,357850838,93,1,inbound,113,-,296.4,,4294,67440,,,,,,,,,
20,57,2,0,357850838,93,1,inbound,113,-,293.7,,5051,68040,,,,,,,,,
20,57,2,0,357850838,93,1,inbound,113,-,411.5,,1326,68460,,,,,,,,,
20,57,2,0,357850838,93,1,inbound,113,-,388.6,,20016,69120,,,,,,,,,
11,57,2,3,537839076,93,,,,,0.0,,,15420,16200,SN16,SN16,,0111100,,0,0,537839076
11,57,2,0,357850813,93,0,outbound,113,A,1554.,,113,16200,18180,SN16,SN16,,0111100,113,0,0,357850813
20,57,2,0,357850813,93,0,outbound,113,A,0.0,,6228,16200,,,,,,,,,
20,57,2,0,357850813,93,0,outbound,113,A,322.0,,4183,16860,,,,,,,,,
20,57,2,0,357850813,93,0,outbound,113,A,337.0,,5052,17160,,,,,,,,,
20,57,2,0,357850813,93,0,outbound,113,A,403.8,,1308,17580,,,,,,,,,
20,57,2,0,357850813,93,0,outbound,113,A,491.4,,4288,18180,,,,,,,,,
11,57,2,0,357850892,93,1,inbound,113,-,1390.,,113,18540,20640,SN16,SN16,,0111100,113,0,0,357850892
20,57,2,0,357850892,93,1,inbound,113,-,0.0,,4288,18540,,,,,,,,,
20,57,2,0,357850892,93,1,inbound,113,-,296.4,,4294,19140,,,,,,,,,
20,57,2,0,357850892,93,1,inbound,113,-,293.7,,5051,19680,,,,,,,,,
20,57,2,0,357850892,93,1,inbound,113,-,411.5,,1326,20100,,,,,,,,,
20,57,2,0,357850892,93,1,inbound,113,-,388.6,,20016,20640,,,,,,,,,
11,57,2,1,1585890534,93,,,,,0.0,,,20640,20640,SN16,SN16,,0111100,,0,0,1585890534
11,57,2,0,357850809,93,0,outbound,113,A,1554.,,113,21540,23760,SN16,SN16,,0111100,113,0,0,357850809
20,57,2,0,357850809,93,0,outbound,113,A,0.0,,6228,21540,,,,,,,,,
20,57,2,0,357850809,93,0,outbound,113,A,322.0,,4183,22200,,,,,,,,,
20,57,2,0,357850809,93,0,outbound,113,A,337.0,,5052,22620,,,,,,,,,
20,57,2,0,357850809,93,0,outbound,113,A,403.8,,1308,23160,,,,,,,,,
20,57,2,0,357850809,93,0,outbound,113,A,491.4,,4288,23760,,,,,,,,,
11,57,2,0,357850886,93,1,inbound,113,-,1390.,,113,24000,26640,SN16,SN16,,0111100,113,0,0,357850886
20,57,2,0,357850886,93,1,inbound,113,-,0.0,,4288,24000,,,,,,,,,
20,57,2,0,357850886,93,1,inbound,113,-,296.4,,4294,24780,,,,,,,,,
20,57,2,0,357850886,93,1,inbound,113,-,293.7,,5051,25500,,,,,,,,,
20,57,2,0,357850886,93,1,inbound,113,-,411.5,,1326,25980,,,,,,,,,
20,57,2,0,357850886,93,1,inbound,113,-,388.6,,20016,26640,,,,,,,,,
11,57,2,1,102638579,93,,,,,0.0,,,26640,26640,SN16,SN16,,0111100,,0,0,102638579
11,57,2,0,357850802,93,0,outbound,113,B,1996.,,113,27720,30300,SN16,SN16,,0111100,113,0,0,357850802
20,57,2,0,357850802,93,0,outbound,113,B,0.0,,6228,27720,,,,,,,,,
20,57,2,0,357850802,93,0,outbound,113,B,322.0,,4183,28380,,,,,,,,,
20,57,2,0,357850802,93,0,outbound,113,B,337.0,,5052,28800,,,,,,,,,
20,57,2,0,357850802,93,0,outbound,113,B,403.8,,1308,29340,,,,,,,,,
20,57,2,0,357850802,93,0,outbound,113,B,673.6,,6688,30000,,,,,,,,,
20,57,2,0,357850802,93,0,outbound,113,B,260.1,,4288,30300,,,,,,,,,
11,57,2,0,357850878,93,1,inbound,113,-,1390.,,113,30960,33600,SN16,SN16,,0111100,113,0,0,357850878
20,57,2,0,357850878,93,1,inbound,113,-,0.0,,4288,30960,,,,,,,,,
20,57,2,0,357850878,93,1,inbound,113,-,296.4,,4294,31740,,,,,,,,,
20,57,2,0,357850878,93,1,inbound,113,-,293.7,,5051,32460,,,,,,,,,
20,57,2,0,357850878,93,1,inbound,113,-,411.5,,1326,32940,,,,,,,,,
20,57,2,0,357850878,93,1,inbound,113,-,388.6,,20016,33600,,,,,,,,,
11,57,2,1,1390983126,93,,,,,0.0,,,33600,33600,SN16,SN16,,0111100,,0,0,1390983126
11,57,2,0,357850794,93,0,outbound,113,B,1996.,,113,34740,37680,SN16,SN16,,0111100,113,0,0,357850794
20,57,2,0,357850794,93,0,outbound,113,B,0.0,,6228,34740,,,,,,,,,
20,57,2,0,357850794,93,0,outbound,113,B,322.0,,4183,35580,,,,,,,,,
20,57,2,0,357850794,93,0,outbound,113,B,337.0,,5052,36060,,,,,,,,,
20,57,2,0,357850794,93,0,outbound,113,B,403.8,,1308,36660,,,,,,,,,
20,57,2,0,357850794,93,0,outbound,113,B,673.6,,6688,37380,,,,,,,,,
20,57,2,0,357850794,93,0,outbound,113,B,260.1,,4288,37680,,,,,,,,,
11,57,2,0,357850870,93,1,inbound,113,-,1390.,,113,38100,40860,SN16,SN16,,0111100,113,0,0,357850870
20,57,2,0,357850870,93,1,inbound,113,-,0.0,,4288,38100,,,,,,,,,
20,57,2,0,357850870,93,1,inbound,113,-,296.4,,4294,38940,,,,,,,,,
20,57,2,0,357850870,93,1,inbound,113,-,293.7,,5051,39660,,,,,,,,,
20,57,2,0,357850870,93,1,inbound,113,-,411.5,,1326,40140,,,,,,,,,
20,57,2,0,357850870,93,1,inbound,113,-,388.6,,20016,40860,,,,,,,,,
11,57,2,0,357861036,171,1,inbound,203,B,3309.,,203,43860,50580,SN16,SN16,,0111100,203,0,0,357861036
20,57,2,0,357861036,171,1,inbound,203,B,0.0,,1571,43860,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,362.5,,1572,44160,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,121.1,,1587,44820,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,253.8,,1564,45660,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,340.5,,766,46320,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,223.2,,776,46920,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,337.9,,2879,47460,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,391.6,,2572,48300,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,301.9,,2559,48960,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,286.0,,2580,49440,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,500.8,,5164,49860,,,,,,,,,
20,57,2,0,357861036,171,1,inbound,203,B,190.0,,5943,50580,,,,,,,,,
11,57,2,0,357860985,171,0,outbound,203,D,2766.,,203,51600,58620,SN16,SN16,,0111100,203,0,0,357860985
20,57,2,0,357860985,171,0,outbound,203,D,0.0,,5943,51600,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,257.9,,3681,52440,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,249.7,,2579,52980,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,316.7,,2558,53580,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,230.2,,2506,54480,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,265.6,,1776,55320,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,256.7,,775,55920,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,318.6,,765,56580,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,318.5,,1563,57240,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,251.7,,1586,58020,,,,,,,,,
20,57,2,0,357860985,171,0,outbound,203,D,300.6,,1571,58620,,,,,,,,,
11,57,2,0,357861050,171,1,inbound,203,B,3309.,,203,59820,66600,SN16,SN16,,0111100,203,0,0,357861050
20,57,2,0,357861050,171,1,inbound,203,B,0.0,,1571,59820,,,,,,,,,
20,57,2,0,357861050,171,1,inbound,203,B,362.5,,1572,60120,,,,,,,,,
20,57,2,0,357861050,171,1,inbound,203,B,121.1,,1587,60840,,,,,,,,,
20,57,2,0,357861050,171,1,inbound,203,B,253.8,,1564,61680,,,,,,,,,
20,57,2,0,357861050,171,1,inbound,203,B,340.5,,766,62280,,,,,,,,,
20,57,2,0,357861050,171,1,inbound,203,B,223.2,,776,62880,,,,,,,,,
20,57,2,0,357861050,171,1,inbound,203,B,337.9,,2879,63420,,,,,,,,,
20,57,2,0,357861050,171,1,inbound,203,B,391.6,,2572,64320,,,,,,,,,
