record type,booking id,direction num,direction name,route id,route variant,sequence num,total sequence num,from timepoint name,to timepoint name,from longitude,from latitude,to longitude,to latitude,from stop name,to stop name,from timepoint id,to timepoint id,from stop id,to stop id
80,1,0,OUTBOUND,212,B,20,47,,SN2694,-115.104469,36.071468,-115.099704,36.071435,SN2708,SN2694,0,2694,2708,2694
80,1,0,OUTBOUND,212,B,21,47,SN2694,,-115.099704,36.071435,-115.095114,36.071251,SN2694,SN5723,2694,0,2694,5723
80,1,0,OUTBOUND,212,B,22,47,,,-115.095114,36.071251,-115.091115,36.071094,SN5723,SN2699,0,0,5723,2699
80,1,0,OUTBOUND,212,B,23,47,,,-115.091115,36.071094,-115.086262,36.070914,SN2699,SN2658,0,0,2699,2658
80,1,0,OUTBOUND,212,B,24,47,,SN2680,-115.086262,36.070914,-115.081219,36.07077,SN2658,SN2680,0,2680,2658,2680
80,1,0,OUTBOUND,212,B,25,47,SN2680,,-115.081219,36.07077,-115.077447,36.070778,SN2680,SN2663,2680,0,2680,2663
80,1,0,OUTBOUND,212,B,26,47,,,-115.077447,36.070778,-115.072556,36.070796,SN2663,SN6760,0,0,2663,6760
80,1,0,OUTBOUND,212,B,27,47,,,-115.072556,36.070796,-115.06786,36.067499,SN6760,SN2710,0,0,6760,2710
80,1,0,OUTBOUND,212,B,28,47,,,-115.06786,36.067499,-115.066218,36.065957,SN2710,SN2696,0,0,2710,2696
80,1,0,OUTBOUND,212,B,29,47,,,-115.066218,36.065957,-115.06045,36.063659,SN2696,SN2673,0,0,2696,2673
80,1,0,OUTBOUND,212,B,30,47,,,-115.06045,36.063659,-115.058098,36.063588,SN2673,SN2661,0,0,2673,2661
80,1,0,OUTBOUND,212,B,31,47,,,-115.058098,36.063588,-115.052009,36.063599,SN2661,SN2711,0,0,2661,2711
80,1,0,OUTBOUND,212,B,32,47,,SN2705,-115.052009,36.063599,-115.047958,36.063528,SN2711,SN2705,0,2705,2711,2705
80,1,0,OUTBOUND,212,B,33,47,SN2705,,-115.047958,36.063528,-115.04166,36.063546,SN2705,SN2706,2705,0,2705,2706
80,1,0,OUTBOUND,212,B,34,47,,,-115.04166,36.063546,-115.035497,36.063622,SN2706,SN2684,0,0,2706,2684
80,1,0,OUTBOUND,212,B,35,47,,,-115.035497,36.063622,-115.02703,36.064251,SN2684,SN6660,0,0,2684,6660
80,1,0,OUTBOUND,212,B,36,47,,,-115.02703,36.064251,-115.028615,36.067757,SN6660,SN6723,0,0,6660,6723
80,1,0,OUTBOUND,212,B,37,47,,,-115.028615,36.067757,-115.028606,36.070552,SN6723,SN6724,0,0,6723,6724
80,1,0,OUTBOUND,212,B,38,47,,,-115.028606,36.070552,-115.021329,36.070838,SN6724,SN6725,0,0,6724,6725
80,1,0,OUTBOUND,212,B,39,47,,SN6661,-115.021329,36.070838,-115.018367,36.070887,SN6725,SN6661,0,6661,6725,6661
80,1,0,OUTBOUND,212,B,40,47,SN6661,,-115.018367,36.070887,-115.011271,36.070886,SN6661,SN6761,6661,0,6661,6761
80,1,0,OUTBOUND,212,B,41,47,,,-115.011271,36.070886,-114.999546,36.070884,SN6761,SN6762,0,0,6761,6762
80,1,0,OUTBOUND,212,B,42,47,,,-114.999546,36.070884,-114.99499,36.071081,SN6762,SN6726,0,0,6762,6726
80,1,0,OUTBOUND,212,B,43,47,,,-114.99499,36.071081,-114.994478,36.067579,SN6726,SN6727,0,0,6726,6727
80,1,0,OUTBOUND,212,B,44,47,,,-114.994478,36.067579,-114.997981,36.067566,SN6727,SN6763,0,0,6727,6763
80,1,0,OUTBOUND,212,B,45,47,,,-114.997981,36.067566,-115.002398,36.067573,SN6763,SN6502,0,0,6763,6502
80,1,0,OUTBOUND,212,B,46,47,,,-115.002398,36.067573,-115.00755,36.067425,SN6502,SN6383,0,0,6502,6383
80,1,0,OUTBOUND,212,B,47,47,,SN6252,-115.00755,36.067425,-115.01175,36.066316,SN6383,SN6252,0,6252,6383,6252
80,1,0,OUTBOUND,212,C,1,69,SN6545,,-115.297081,36.07006,-115.292184,36.070117,SN6545,SN6593,6545,0,6545,6593
80,1,0,OUTBOUND,212,C,2,69,,,-115.292184,36.070117,-115.282439,36.070189,SN6593,SN6594,0,0,6593,6594
80,1,0,OUTBOUND,212,C,3,69,,SN6536,-115.282439,36.070189,-115.279579,36.069895,SN6594,SN6536,0,6536,6594,6536
80,1,0,OUTBOUND,212,C,4,69,SN6536,,-115.279579,36.069895,-115.279406,36.060274,SN6536,SN6618,6536,0,6536,6618
80,1,0,OUTBOUND,212,C,5,69,,SN6471,-115.279406,36.060274,-115.278415,36.055382,SN6618,SN6471,0,6471,6618,6471
80,1,0,OUTBOUND,212,C,6,69,SN6471,,-115.278415,36.055382,-115.27172,36.055427,SN6471,SN6472,6471,0,6471,6472
80,1,0,OUTBOUND,212,C,7,69,,,-115.27172,36.055427,-115.260395,36.055487,SN6472,SN6473,0,0,6472,6473
80,1,0,OUTBOUND,212,C,8,69,,,-115.260395,36.055487,-115.251883,36.056451,SN6473,SN6595,0,0,6473,6595
80,1,0,OUTBOUND,212,C,9,69,,,-115.251883,36.056451,-115.252168,36.060778,SN6595,SN6596,0,0,6595,6596
80,1,0,OUTBOUND,212,C,10,69,,,-115.252168,36.060778,-115.243408,36.061239,SN6596,SN6597,0,0,6596,6597
80,1,0,OUTBOUND,212,C,11,69,,,-115.243408,36.061239,-115.242949,36.05885,SN6597,SN6139,0,0,6597,6139
80,1,0,OUTBOUND,212,C,12,69,,SN5448,-115.242949,36.05885,-115.242217,36.055664,SN6139,SN5448,0,5448,6139,5448
80,1,0,OUTBOUND,212,C,13,69,SN5448,,-115.242217,36.055664,-115.237392,36.055875,SN5448,SN6073,5448,0,5448,6073
80,1,0,OUTBOUND,212,C,14,69,,,-115.237392,36.055875,-115.233133,36.056004,SN6073,SN6074,0,0,6073,6074
80,1,0,OUTBOUND,212,C,15,69,,,-115.233133,36.056004,-115.228999,36.056185,SN6074,SN6075,0,0,6074,6075
80,1,0,OUTBOUND,212,C,16,69,,,-115.228999,36.056185,-115.224744,36.057058,SN6075,SN5499,0,0,6075,5499
80,1,0,OUTBOUND,212,C,17,69,,,-115.224744,36.057058,-115.224667,36.060382,SN5499,SN6044,0,0,5499,6044
80,1,0,OUTBOUND,212,C,18,69,,,-115.224667,36.060382,-115.221255,36.062792,SN6044,SN6045,0,0,6044,6045
80,1,0,OUTBOUND,212,C,19,69,,,-115.221255,36.062792,-115.216024,36.063991,SN6045,SN5447,0,0,6045,5447
80,1,0,OUTBOUND,212,C,20,69,,,-115.216024,36.063991,-115.212891,36.064144,SN5447,SN6212,0,0,5447,6212
80,1,0,OUTBOUND,212,C,21,69,,,-115.212891,36.064144,-115.207623,36.063914,SN6212,SN7108,0,0,6212,7108
80,1,0,OUTBOUND,212,C,22,69,,SN6543,-115.207623,36.063914,-115.207096,36.071612,SN7108,SN6543,0,6543,7108,6543
80,1,0,OUTBOUND,212,C,23,69,SN6543,,-115.207096,36.071612,-115.204267,36.07162,SN6543,SN6598,6543,0,6543,6598
80,1,0,OUTBOUND,212,C,24,69,,,-115.204267,36.07162,-115.198803,36.071621,SN6598,SN6599,0,0,6598,6599
80,1,0,OUTBOUND,212,C,25,69,,,-115.198803,36.071621,-115.19423,36.071625,SN6599,SN6600,0,0,6599,6600
80,1,0,OUTBOUND,212,C,26,69,,,-115.19423,36.071625,-115.1891,36.071519,SN6600,SN6601,0,0,6600,6601
80,1,0,OUTBOUND,212,C,27,69,,,-115.1891,36.071519,-115.185886,36.071258,SN6601,SN6602,0,0,6601,6602
80,1,0,OUTBOUND,212,C,28,69,,,-115.185886,36.071258,-115.176062,36.070827,SN6602,SN6603,0,0,6602,6603
80,1,0,OUTBOUND,212,C,29,69,,,-115.176062,36.070827,-115.171413,36.071013,SN6603,SN5876,0,0,6603,5876
80,1,0,OUTBOUND,212,C,30,69,,,-115.171413,36.071013,-115.163575,36.070695,SN5876,SN6371,0,0,5876,6371
80,1,0,OUTBOUND,212,C,31,69,,SN6031,-115.163575,36.070695,-115.165774,36.068277,SN6371,SN6031,0,6031,6371,6031
80,1,0,OUTBOUND,212,C,32,69,SN6031,,-115.165774,36.068277,-115.162679,36.071101,SN6031,SN4254,6031,0,6031,4254
80,1,0,OUTBOUND,212,C,33,69,,,-115.162679,36.071101,-115.153886,36.071246,SN4254,SN2665,0,0,4254,2665
80,1,0,OUTBOUND,212,C,34,69,,,-115.153886,36.071246,-115.147669,36.071398,SN2665,SN2682,0,0,2665,2682
80,1,0,OUTBOUND,212,C,35,69,,,-115.147669,36.071398,-115.140263,36.071559,SN2682,SN2690,0,0,2682,2690
80,1,0,OUTBOUND,212,C,36,69,,,-115.140263,36.071559,-115.134218,36.07163,SN2690,SN2675,0,0,2690,2675
80,1,0,OUTBOUND,212,C,37,69,,,-115.134218,36.07163,-115.12719,36.071578,SN2675,SN2702,0,0,2675,2702
80,1,0,OUTBOUND,212,C,38,69,,,-115.12719,36.071578,-115.122262,36.071521,SN2702,SN2707,0,0,2702,2707
80,1,0,OUTBOUND,212,C,39,69,,SN2670,-115.122262,36.071521,-115.117697,36.071459,SN2707,SN2670,0,2670,2707,2670
80,1,0,OUTBOUND,212,C,40,69,SN2670,,-115.117697,36.071459,-115.1119,36.07144,SN2670,SN2686,2670,0,2670,2686
80,1,0,OUTBOUND,212,C,41,69,,,-115.1119,36.07144,-115.104469,36.071468,SN2686,SN2708,0,0,2686,2708
80,1,0,OUTBOUND,212,C,42,69,,SN2694,-115.104469,36.071468,-115.099704,36.071435,SN2708,SN2694,0,2694,2708,2694
80,1,0,OUTBOUND,212,C,43,69,SN2694,,-115.099704,36.071435,-115.095114,36.071251,SN2694,SN5723,2694,0,2694,5723
80,1,0,OUTBOUND,212,C,44,69,,,-115.095114,36.071251,-115.091115,36.071094,SN5723,SN2699,0,0,5723,2699
80,1,0,OUTBOUND,212,C,45,69,,,-115.091115,36.071094,-115.086262,36.070914,SN2699,SN2658,0,0,2699,2658
80,1,0,OUTBOUND,212,C,46,69,,SN2680,-115.086262,36.070914,-115.081219,36.07077,SN2658,SN2680,0,2680,2658,2680
80,1,0,OUTBOUND,212,C,47,69,SN2680,,-115.081219,36.07077,-115.077447,36.070778,SN2680,SN2663,2680,0,2680,2663
80,1,0,OUTBOUND,212,C,48,69,,,-115.077447,36.070778,-115.072556,36.070796,SN2663,SN6760,0,0,2663,6760
80,1,0,OUTBOUND,212,C,49,69,,,-115.072556,36.070796,-115.06786,36.067499,SN6760,SN2710,0,0,6760,2710
80,1,0,OUTBOUND,212,C,50,69,,,-115.06786,36.067499,-115.066218,36.065957,SN2710,SN2696,0,0,2710,2696
80,1,0,OUTBOUND,212,C,51,69,,,-115.066218,36.065957,-115.06045,36.063659,SN2696,SN2673,0,0,2696,2673
80,1,0,OUTBOUND,212,C,52,69,,,-115.06045,36.063659,-115.058098,36.063588,SN2673,SN2661,0,0,2673,2661
80,1,0,OUTBOUND,212,C,53,69,,,-115.058098,36.063588,-115.052009,36.063599,SN2661,SN2711,0,0,2661,2711
80,1,0,OUTBOUND,212,C,54,69,,SN2705,-115.052009,36.063599,-115.047958,36.063528,SN2711,SN2705,0,2705,2711,2705
80,1,0,OUTBOUND,212,C,55,69,SN2705,,-115.047958,36.063528,-115.04166,36.063546,SN2705,SN2706,2705,0,2705,2706
80,1,0,OUTBOUND,212,C,56,69,,,-115.04166,36.063546,-115.035497,36.063622,SN2706,SN2684,0,0,2706,2684
80,1,0,OUTBOUND,212,C,57,69,,,-115.035497,36.063622,-115.02703,36.064251,SN2684,SN6660,0,0,2684,6660
80,1,0,OUTBOUND,212,C,58,69,,,-115.02703,36.064251,-115.028615,36.067757,SN6660,SN6723,0,0,6660,6723
80,1,0,OUTBOUND,212,C,59,69,,,-115.028615,36.067757,-115.028606,36.070552,SN6723,SN6724,0,0,6723,6724
80,1,0,OUTBOUND,212,C,60,69,,,-115.028606,36.070552,-115.021329,36.070838,SN6724,SN6725,0,0,6724,6725
80,1,0,OUTBOUND,212,C,61,69,,SN6661,-115.021329,36.070838,-115.018367,36.070887,SN6725,SN6661,0,6661,6725,6661
80,1,0,OUTBOUND,212,C,62,69,SN6661,,-115.018367,36.070887,-115.011271,36.070886,SN6661,SN6761,6661,0,6661,6761
80,1,0,OUTBOUND,212,C,63,69,,,-115.011271,36.070886,-114.999546,36.070884,SN6761,SN6762,0,0,6761,6762
80,1,0,OUTBOUND,212,C,64,69,,,-114.999546,36.070884,-114.99499,36.071081,SN6762,SN6726,0,0,6762,6726
80,1,0,OUTBOUND,212,C,65,69,,,-114.99499,36.071081,-114.994478,36.067579,SN6726,SN6727,0,0,6726,6727
80,1,0,OUTBOUND,212,C,66,69,,,-114.994478,36.067579,-114.997981,36.067566,SN6727,SN6763,0,0,6727,6763
80,1,0,OUTBOUND,212,C,67,69,,,-114.997981,36.067566,-115.002398,36.067573,SN6763,SN6502,0,0,6763,6502
80,1,0,OUTBOUND,212,C,68,69,,,-115.002398,36.067573,-115.00755,36.067425,SN6502,SN6383,0,0,6502,6383
80,1,0,OUTBOUND,212,C,69,69,,SN6252,-115.00755,36.067425,-115.01175,36.066316,SN6383,SN6252,0,6252,6383,6252
80,1,0,OUTBOUND,212,A,1,61,SN6545,,-115.297081,36.07006,-115.292184,36.070117,SN6545,SN6593,6545,0,6545,6593
80,1,0,OUTBOUND,212,A,2,61,,,-115.292184,36.070117,-115.282439,36.070189,SN6593,SN6594,0,0,6593,6594
80,1,0,OUTBOUND,212,A,3,61,,SN6536,-115.282439,36.070189,-115.279579,36.069895,SN6594,SN6536,0,6536,6594,6536
80,1,0,OUTBOUND,212,A,4,61,SN6536,,-115.279579,36.069895,-115.279406,36.060274,SN6536,SN6618,6536,0,6536,6618
80,1,0,OUTBOUND,212,A,5,61,,SN6471,-115.279406,36.060274,-115.278415,36.055382,SN6618,SN6471,0,6471,6618,6471
80,1,0,OUTBOUND,212,A,6,61,SN6471,,-115.278415,36.055382,-115.27172,36.055427,SN6471,SN6472,6471,0,6471,6472
80,1,0,OUTBOUND,212,A,7,61,,,-115.27172,36.055427,-115.260395,36.055487,SN6472,SN6473,0,0,6472,6473
80,1,0,OUTBOUND,212,A,8,61,,,-115.260395,36.055487,-115.251883,36.056451,SN6473,SN6595,0,0,6473,6595
80,1,0,OUTBOUND,212,A,9,61,,,-115.251883,36.056451,-115.252168,36.060778,SN6595,SN6596,0,0,6595,6596
80,1,0,OUTBOUND,212,A,10,61,,,-115.252168,36.060778,-115.243408,36.061239,SN6596,SN6597,0,0,6596,6597
80,1,0,OUTBOUND,212,A,11,61,,,-115.243408,36.061239,-115.242949,36.05885,SN6597,SN6139,0,0,6597,6139
80,1,0,OUTBOUND,212,A,12,61,,SN5448,-115.242949,36.05885,-115.242217,36.055664,SN6139,SN5448,0,5448,6139,5448
80,1,0,OUTBOUND,212,A,13,61,SN5448,,-115.242217,36.055664,-115.237392,36.055875,SN5448,SN6073,5448,0,5448,6073
80,1,0,OUTBOUND,212,A,14,61,,,-115.237392,36.055875,-115.233133,36.056004,SN6073,SN6074,0,0,6073,6074
80,1,0,OUTBOUND,212,A,15,61,,,-115.233133,36.056004,-115.228999,36.056185,SN6074,SN6075,0,0,6074,6075
80,1,0,OUTBOUND,212,A,16,61,,,-115.228999,36.056185,-115.224744,36.057058,SN6075,SN5499,0,0,6075,5499
80,1,0,OUTBOUND,212,A,17,61,,,-115.224744,36.057058,-115.224667,36.060382,SN5499,SN6044,0,0,5499,6044
80,1,0,OUTBOUND,212,A,18,61,,,-115.224667,36.060382,-115.221255,36.062792,SN6044,SN6045,0,0,6044,6045
80,1,0,OUTBOUND,212,A,19,61,,,-115.221255,36.062792,-115.216024,36.063991,SN6045,SN5447,0,0,6045,5447
80,1,0,OUTBOUND,212,A,20,61,,,-115.216024,36.063991,-115.212891,36.064144,SN5447,SN6212,0,0,5447,6212
80,1,0,OUTBOUND,212,A,21,61,,,-115.212891,36.064144,-115.207623,36.063914,SN6212,SN7108,0,0,6212,7108
80,1,0,OUTBOUND,212,A,22,61,,SN6543,-115.207623,36.063914,-115.207096,36.071612,SN7108,SN6543,0,6543,7108,6543
80,1,0,OUTBOUND,212,A,23,61,SN6543,,-115.207096,36.071612,-115.204267,36.07162,SN6543,SN6598,6543,0,6543,6598
80,1,0,OUTBOUND,212,A,24,61,,,-115.204267,36.07162,-115.198803,36.071621,SN6598,SN6599,0,0,6598,6599
80,1,0,OUTBOUND,212,A,25,61,,,-115.198803,36.071621,-115.19423,36.071625,SN6599,SN6600,0,0,6599,6600
80,1,0,OUTBOUND,212,A,26,61,,,-115.19423,36.071625,-115.1891,36.071519,SN6600,SN6601,0,0,6600,6601
80,1,0,OUTBOUND,212,A,27,61,,,-115.1891,36.071519,-115.185886,36.071258,SN6601,SN6602,0,0,6601,6602
80,1,0,OUTBOUND,212,A,28,61,,,-115.185886,36.071258,-115.176062,36.070827,SN6602,SN6603,0,0,6602,6603
80,1,0,OUTBOUND,212,A,29,61,,,-115.176062,36.070827,-115.171413,36.071013,SN6603,SN5876,0,0,6603,5876
80,1,0,OUTBOUND,212,A,30,61,,,-115.171413,36.071013,-115.163575,36.070695,SN5876,SN6371,0,0,5876,6371
80,1,0,OUTBOUND,212,A,31,61,,SN6031,-115.163575,36.070695,-115.165774,36.068277,SN6371,SN6031,0,6031,6371,6031
80,1,0,OUTBOUND,212,A,32,61,SN6031,,-115.165774,36.068277,-115.162679,36.071101,SN6031,SN4254,6031,0,6031,4254
80,1,0,OUTBOUND,212,A,33,61,,,-115.162679,36.071101,-115.153886,36.071246,SN4254,SN2665,0,0,4254,2665
80,1,0,OUTBOUND,212,A,34,61,,,-115.153886,36.071246,-115.147669,36.071398,SN2665,SN2682,0,0,2665,2682
80,1,0,OUTBOUND,212,A,35,61,,,-115.147669,36.071398,-115.140263,36.071559,SN2682,SN2690,0,0,2682,2690
80,1,0,OUTBOUND,212,A,36,61,,,-115.140263,36.071559,-115.134218,36.07163,SN2690,SN2675,0,0,2690,2675
80,1,0,OUTBOUND,212,A,37,61,,,-115.134218,36.07163,-115.12719,36.071578,SN2675,SN2702,0,0,2675,2702
80,1,0,OUTBOUND,212,A,38,61,,,-115.12719,36.071578,-115.122262,36.071521,SN2702,SN2707,0,0,2702,2707
80,1,0,OUTBOUND,212,A,39,61,,SN2670,-115.122262,36.071521,-115.117697,36.071459,SN2707,SN2670,0,2670,2707,2670
80,1,0,OUTBOUND,212,A,40,61,SN2670,,-115.117697,36.071459,-115.1119,36.07144,SN2670,SN2686,2670,0,2670,2686
80,1,0,OUTBOUND,212,A,41,61,,,-115.1119,36.07144,-115.104469,36.071468,SN2686,SN2708,0,0,2686,2708
80,1,0,OUTBOUND,212,A,42,61,,SN2694,-115.104469,36.071468,-115.099704,36.071435,SN2708,SN2694,0,2694,2708,2694
80,1,0,OUTBOUND,212,A,43,61,SN2694,,-115.099704,36.071435,-115.095114,36.071251,SN2694,SN5723,2694,0,2694,5723
80,1,0,OUTBOUND,212,A,44,61,,,-115.095114,36.071251,-115.091115,36.071094,SN5723,SN2699,0,0,5723,2699
80,1,0,OUTBOUND,212,A,45,61,,,-115.091115,36.071094,-115.086262,36.070914,SN2699,SN2658,0,0,2699,2658
80,1,0,OUTBOUND,212,A,46,61,,SN2680,-115.086262,36.070914,-115.081219,36.07077,SN2658,SN2680,0,2680,2658,2680
80,1,0,OUTBOUND,212,A,47,61,SN2680,,-115.081219,36.07077,-115.077447,36.070778,SN2680,SN2663,2680,0,2680,2663
80,1,0,OUTBOUND,212,A,48,61,,,-115.077447,36.070778,-115.072556,36.070796,SN2663,SN6760,0,0,2663,6760
80,1,0,OUTBOUND,212,A,49,61,,,-115.072556,36.070796,-115.06786,36.067499,SN6760,SN2710,0,0,6760,2710
80,1,0,OUTBOUND,212,A,50,61,,,-115.06786,36.067499,-115.066218,36.065957,SN2710,SN2696,0,0,2710,2696
80,1,0,OUTBOUND,212,A,51,61,,,-115.066218,36.065957,-115.06045,36.063659,SN2696,SN2673,0,0,2696,2673
80,1,0,OUTBOUND,212,A,52,61,,,-115.06045,36.063659,-115.058098,36.063588,SN2673,SN2661,0,0,2673,2661
80,1,0,OUTBOUND,212,A,53,61,,,-115.058098,36.063588,-115.052009,36.063599,SN2661,SN2711,0,0,2661,2711
80,1,0,OUTBOUND,212,A,54,61,,SN2705,-115.052009,36.063599,-115.047958,36.063528,SN2711,SN2705,0,2705,2711,2705
80,1,0,OUTBOUND,212,A,55,61,SN2705,,-115.047958,36.063528,-115.04166,36.063546,SN2705,SN2706,2705,0,2705,2706
80,1,0,OUTBOUND,212,A,56,61,,,-115.04166,36.063546,-115.035497,36.063622,SN2706,SN2684,0,0,2706,2684
80,1,0,OUTBOUND,212,A,57,61,,,-115.035497,36.063622,-115.02703,36.064251,SN2684,SN6660,0,0,2684,6660
80,1,0,OUTBOUND,212,A,58,61,,,-115.02703,36.064251,-115.028615,36.067757,SN6660,SN6723,0,0,6660,6723
80,1,0,OUTBOUND,212,A,59,61,,,-115.028615,36.067757,-115.028606,36.070552,SN6723,SN6724,0,0,6723,6724
80,1,0,OUTBOUND,212,A,60,61,,,-115.028606,36.070552,-115.021329,36.070838,SN6724,SN6725,0,0,6724,6725
80,1,0,OUTBOUND,212,A,61,61,,SN6661,-115.021329,36.070838,-115.018367,36.070887,SN6725,SN6661,0,6661,6725,6661
80,1,0,OUTBOUND,212,-,1,76,SN6544,,-115.29796,36.068936,-115.297847,36.066266,SN6544,SN6517,6544,0,6544,6517
80,1,0,OUTBOUND,212,-,2,76,,,-115.297847,36.066266,-115.298744,36.062957,SN6517,SN6587,0,0,6517,6587
80,1,0,OUTBOUND,212,-,3,76,,,-115.298744,36.062957,-115.302584,36.062904,SN6587,SN6588,0,0,6587,6588
80,1,0,OUTBOUND,212,-,4,76,,,-115.302584,36.062904,-115.306816,36.067208,SN6588,SN6589,0,0,6588,6589
80,1,0,OUTBOUND,212,-,5,76,,,-115.306816,36.067208,-115.30644,36.069991,SN6589,SN6591,0,0,6589,6591
80,1,0,OUTBOUND,212,-,6,76,,,-115.30644,36.069991,-115.302361,36.070039,SN6591,SN6592,0,0,6591,6592
80,1,0,OUTBOUND,212,-,7,76,,SN6545,-115.302361,36.070039,-115.297081,36.07006,SN6592,SN6545,0,6545,6592,6545
80,1,0,OUTBOUND,212,-,8,76,SN6545,,-115.297081,36.07006,-115.292184,36.070117,SN6545,SN6593,6545,0,6545,6593
80,1,0,OUTBOUND,212,-,9,76,,,-115.292184,36.070117,-115.282439,36.070189,SN6593,SN6594,0,0,6593,6594
80,1,0,OUTBOUND,212,-,10,76,,SN6536,-115.282439,36.070189,-115.279579,36.069895,SN6594,SN6536,0,6536,6594,6536
80,1,0,OUTBOUND,212,-,11,76,SN6536,,-115.279579,36.069895,-115.279406,36.060274,SN6536,SN6618,6536,0,6536,6618
80,1,0,OUTBOUND,212,-,12,76,,SN6471,-115.279406,36.060274,-115.278415,36.055382,SN6618,SN6471,0,6471,6618,6471
80,1,0,OUTBOUND,212,-,13,76,SN6471,,-115.278415,36.055382,-115.27172,36.055427,SN6471,SN6472,6471,0,6471,6472
80,1,0,OUTBOUND,212,-,14,76,,,-115.27172,36.055427,-115.260395,36.055487,SN6472,SN6473,0,0,6472,6473
80,1,0,OUTBOUND,212,-,15,76,,,-115.260395,36.055487,-115.251883,36.056451,SN6473,SN6595,0,0,6473,6595
80,1,0,OUTBOUND,212,-,16,76,,,-115.251883,36.056451,-115.252168,36.060778,SN6595,SN6596,0,0,6595,6596
80,1,0,OUTBOUND,212,-,17,76,,,-115.252168,36.060778,-115.243408,36.061239,SN6596,SN6597,0,0,6596,6597
80,1,0,OUTBOUND,212,-,18,76,,,-115.243408,36.061239,-115.242949,36.05885,SN6597,SN6139,0,0,6597,6139
80,1,0,OUTBOUND,212,-,19,76,,SN5448,-115.242949,36.05885,-115.242217,36.055664,SN6139,SN5448,0,5448,6139,5448
80,1,0,OUTBOUND,212,-,20,76,SN5448,,-115.242217,36.055664,-115.237392,36.055875,SN5448,SN6073,5448,0,5448,6073
80,1,0,OUTBOUND,212,-,21,76,,,-115.237392,36.055875,-115.233133,36.056004,SN6073,SN6074,0,0,6073,6074
80,1,0,OUTBOUND,212,-,22,76,,,-115.233133,36.056004,-115.228999,36.056185,SN6074,SN6075,0,0,6074,6075
80,1,0,OUTBOUND,212,-,23,76,,,-115.228999,36.056185,-115.224744,36.057058,SN6075,SN5499,0,0,6075,5499
80,1,0,OUTBOUND,212,-,24,76,,,-115.224744,36.057058,-115.224667,36.060382,SN5499,SN6044,0,0,5499,6044
80,1,0,OUTBOUND,212,-,25,76,,,-115.224667,36.060382,-115.221255,36.062792,SN6044,SN6045,0,0,6044,6045
80,1,0,OUTBOUND,212,-,26,76,,,-115.221255,36.062792,-115.216024,36.063991,SN6045,SN5447,0,0,6045,5447
80,1,0,OUTBOUND,212,-,27,76,,,-115.216024,36.063991,-115.212891,36.064144,SN5447,SN6212,0,0,5447,6212
80,1,0,OUTBOUND,212,-,28,76,,,-115.212891,36.064144,-115.207623,36.063914,SN6212,SN7108,0,0,6212,7108
80,1,0,OUTBOUND,212,-,29,76,,SN6543,-115.207623,36.063914,-115.207096,36.071612,SN7108,SN6543,0,6543,7108,6543
80,1,0,OUTBOUND,212,-,30,76,SN6543,,-115.207096,36.071612,-115.204267,36.07162,SN6543,SN6598,6543,0,6543,6598
80,1,0,OUTBOUND,212,-,31,76,,,-115.204267,36.07162,-115.198803,36.071621,SN6598,SN6599,0,0,6598,6599
80,1,0,OUTBOUND,212,-,32,76,,,-115.198803,36.071621,-115.19423,36.071625,SN6599,SN6600,0,0,6599,6600
80,1,0,OUTBOUND,212,-,33,76,,,-115.19423,36.071625,-115.1891,36.071519,SN6600,SN6601,0,0,6600,6601
80,1,0,OUTBOUND,212,-,34,76,,,-115.1891,36.071519,-115.185886,36.071258,SN6601,SN6602,0,0,6601,6602
80,1,0,OUTBOUND,212,-,35,76,,,-115.185886,36.071258,-115.176062,36.070827,SN6602,SN6603,0,0,6602,6603
80,1,0,OUTBOUND,212,-,36,76,,,-115.176062,36.070827,-115.171413,36.071013,SN6603,SN5876,0,0,6603,5876
80,1,0,OUTBOUND,212,-,37,76,,,-115.171413,36.071013,-115.163575,36.070695,SN5876,SN6371,0,0,5876,6371
80,1,0,OUTBOUND,212,-,38,76,,SN6031,-115.163575,36.070695,-115.165774,36.068277,SN6371,SN6031,0,6031,6371,6031
80,1,0,OUTBOUND,212,-,39,76,SN6031,,-115.165774,36.068277,-115.162679,36.071101,SN6031,SN4254,6031,0,6031,4254
80,1,0,OUTBOUND,212,-,40,76,,,-115.162679,36.071101,-115.153886,36.071246,SN4254,SN2665,0,0,4254,2665
80,1,0,OUTBOUND,212,-,41,76,,,-115.153886,36.071246,-115.147669,36.071398,SN2665,SN2682,0,0,2665,2682
80,1,0,OUTBOUND,212,-,42,76,,,-115.147669,36.071398,-115.140263,36.071559,SN2682,SN2690,0,0,2682,2690
80,1,0,OUTBOUND,212,-,43,76,,,-115.140263,36.071559,-115.134218,36.07163,SN2690,SN2675,0,0,2690,2675
80,1,0,OUTBOUND,212,-,44,76,,,-115.134218,36.07163,-115.12719,36.071578,SN2675,SN2702,0,0,2675,2702
80,1,0,OUTBOUND,212,-,45,76,,,-115.12719,36.071578,-115.122262,36.071521,SN2702,SN2707,0,0,2702,2707
80,1,0,OUTBOUND,212,-,46,76,,SN2670,-115.122262,36.071521,-115.117697,36.071459,SN2707,SN2670,0,2670,2707,2670
80,1,0,OUTBOUND,212,-,47,76,SN2670,,-115.117697,36.071459,-115.1119,36.07144,SN2670,SN2686,2670,0,2670,2686
