record type,booking id,service type,division name,run id,run pieces,run name,block number,piece number,start place,end place,sign on time of piece,start time of piece,end time of piece,clear time of piece,special trip option id,op days
50,1,3,,1221,1,1221,,,,,,,,,,
51,1,3,,1221,,,210503,1,SN3419,SN5474,531,531,1119,1119,,
50,1,3,,1222,1,1222,,,,,,,,,,
51,1,3,,1222,,,210503,1,SN5474,SN16,1130,1130,1606,1606,,
50,1,3,,1223,1,1223,,,,,,,,,,
51,1,3,,1223,,,220608,1,SN16,SN6479,283,283,908,908,,
50,1,3,,1224,1,1224,,,,,,,,,,
51,1,3,,1224,,,220608,1,SN6479,SN16,929,929,1489,1489,,
50,1,3,,1225,1,1225,,,,,,,,,,
51,1,3,,1225,,,211503,1,SN16,SN677,245,245,769,769,,
50,1,3,,1226,1,1226,,,,,,,,,,
51,1,3,,1226,,,221503,1,SN16,SN20015,361,361,901,901,,
50,1,3,,1227,1,1227,,,,,,,,,,
51,1,3,,1227,,,221503,1,SN6214,SN5474,921,921,1293,1293,,
50,1,3,,1228,1,1228,,,,,,,,,,
51,1,3,,1228,,,211301,1,SN655,SN16,711,711,1148,1148,,
50,1,3,,1229,1,1229,,,,,,,,,,
51,1,3,,1229,,,211301,1,SN16,SN655,137,137,697,697,,
50,1,3,,1230,1,1230,,,,,,,,,,
51,1,3,,1230,,,210106,1,SN677,SN5441,823,823,1300,1300,,
50,1,3,,1231,1,1231,,,,,,,,,,
51,1,3,,1231,,,210106,1,SN16,SN677,328,328,814,814,,
50,1,3,,1232,1,1232,,,,,,,,,,
51,1,3,,1232,,,220613,1,SN503,SN16,822,822,1179,1179,,
50,1,3,,1233,1,1233,,,,,,,,,,
51,1,3,,1233,,,211304,1,SN6228,SN16,1041,1041,1505,1505,,
50,1,3,,1234,1,1234,,,,,,,,,,
51,1,3,,1234,,,220613,1,SN16,SN503,370,370,804,804,,
50,1,3,,1235,1,1235,,,,,,,,,,
51,1,3,,1235,,,210502,1,SN6216,SN16,1018,1018,1541,1541,,
50,1,3,,1236,1,1236,,,,,,,,,,
51,1,3,,1236,,,221001,1,SN16,SN1496,104,104,700,700,,
50,1,3,,1237,1,1237,,,,,,,,,,
51,1,3,,1237,,,211003,1,SN16,SN6377,231,231,682,682,,
50,1,3,,1238,1,1238,,,,,,,,,,
51,1,3,,1238,,,211003,1,SN6377,SN16,694,694,1132,1132,,
50,1,3,,1239,1,1239,,,,,,,,,,
51,1,3,,1239,,,222004,1,SN16,SN6970,325,325,956,956,,
50,1,3,,1240,1,1240,,,,,,,,,,
51,1,3,,1240,,,222004,1,SN6970,SN16,970,970,1473,1473,,
50,1,3,,1241,1,1241,,,,,,,,,,
51,1,3,,1241,,,221502,1,SN16,SN20015,249,249,843,843,,
50,1,3,,1242,1,1242,,,,,,,,,,
51,1,3,,1242,,,211302,1,SN5474,SN20015,332,332,881,881,,
50,1,3,,1243,1,1243,,,,,,,,,,
51,1,3,,1243,,,210103,1,SN16,SN677,273,273,724,724,,
50,1,3,,1244,1,1244,,,,,,,,,,
51,1,3,,1244,,,290103,1,SN16,SN7125,374,374,747,747,,
50,1,3,,1245,1,1245,,,,,,,,,,
51,1,3,,1245,,,290103,1,SN7125,SN16,758,758,1172,1172,,
50,1,3,,1246,1,1246,,,,,,,,,,
51,1,3,,1246,,,210101,1,SN3970,SN16,595,595,1187,1187,,
50,1,3,,1247,1,1247,,,,,,,,,,
51,1,3,,1247,,,210101,1,SN16,SN3970,222,222,582,582,,
50,1,3,,1248,1,1248,,,,,,,,,,
51,1,3,,1248,,,210103,1,SN677,SN16,1032,1032,1643,1643,,
50,1,3,,1249,1,1249,,,,,,,,,,
51,1,3,,1249,,,220616,1,SN2182,SN16,679,679,1122,1122,,
50,1,3,,1250,1,1250,,,,,,,,,,
51,1,3,,1250,,,210505,1,SN6216,SN16,1138,1138,1611,1611,,
50,1,3,,1251,1,1251,,,,,,,,,,
51,1,3,,1251,,,210505,1,SN6214,SN20015,765,765,1127,1127,,
50,1,3,,1252,1,1252,,,,,,,,,,
51,1,3,,1252,,,210202,1,SN16,SN3970,255,255,823,823,,
50,1,3,,1253,1,1253,,,,,,,,,,
51,1,3,,1253,,,210202,1,SN3970,SN16,834,834,1219,1219,,
50,1,3,,1254,1,1254,,,,,,,,,,
51,1,3,,1254,,,222001,1,SN7125,SN16,878,878,1454,1454,,
50,1,3,,1255,1,1255,,,,,,,,,,
51,1,3,,1255,,,211501,1,SN5441,SN16,831,831,1375,1375,,
50,1,3,,1256,1,1256,,,,,,,,,,
51,1,3,,1256,,,222001,1,SN16,SN7125,261,261,868,868,,
50,1,3,,1257,1,1257,,,,,,,,,,
51,1,3,,1257,,,220313,1,SN1571,SN16,897,897,1495,1495,,
50,1,3,,1258,1,1258,,,,,,,,,,
51,1,3,,1258,,,210102,1,SN16,SN5441,242,242,640,640,,
50,1,3,,1259,1,1259,,,,,,,,,,
51,1,3,,1259,,,210102,1,SN5441,SN16,946,946,1542,1542,,
50,1,3,,1260,1,1260,,,,,,,,,,
51,1,3,,1260,,,212103,1,SN6542,SN16,989,989,1567,1567,,
50,1,3,,1261,1,1261,,,,,,,,,,
51,1,3,,1261,,,290401,1,SN16,SN3419,248,248,863,863,,
50,1,3,,1262,1,1262,,,,,,,,,,
51,1,3,,1262,,,211501,1,SN16,SN5441,152,152,821,821,,
50,1,3,,1263,1,1263,,,,,,,,,,
51,1,3,,1263,,,290401,1,SN3419,SN16,865,865,1389,1389,,
50,1,3,,1264,1,1264,,,,,,,,,,
51,1,3,,1264,,,210506,1,SN16,SN5474,355,355,881,881,,
50,1,3,,1265,1,1265,,,,,,,,,,
51,1,3,,1265,,,210506,1,SN5474,SN16,891,891,1406,1406,,
50,1,3,,1266,1,1266,,,,,,,,,,
51,1,3,,1266,,,221005,1,SN2770,SN16,753,753,1158,1158,,
50,1,3,,1267,1,1267,,,,,,,,,,
51,1,3,,1267,,,221005,1,SN16,SN2770,264,264,741,741,,
50,1,3,,1268,1,1268,,,,,,,,,,
51,1,3,,1268,,,210606,1,SN16,SN20015,358,358,869,869,,
50,1,3,,1420,2,1420,,,,,,,,,,
51,1,3,,1420,,,212003,1,SN16,SN6542,303,303,651,651,,
51,1,3,,1420,,,212002,2,SN6542,SN6542,780,780,1041,1041,,
50,1,3,,1423,2,1423,,,,,,,,,,
51,1,3,,1423,,,210104,1,SN5441,SN5441,890,890,1161,1161,,
51,1,3,,1423,,,210106,2,SN1618,SN16,1314,1314,1599,1599,,
50,1,3,,2501,1,2501,,,,,,,,,,
51,1,3,,2501,,,220203,1,SN19,SN5730,130,130,616,616,,
50,1,3,,2502,1,2502,,,,,,,,,,
51,1,3,,2502,,,210903,1,SN19,SN6552,177,177,681,681,,
50,1,3,,2503,1,2503,,,,,,,,,,
51,1,3,,2503,,,210319,1,SN19,SN7103,205,205,737,737,,
50,1,3,,2504,1,2504,,,,,,,,,,
51,1,3,,2504,,,210904,1,SN19,SN6552,207,207,834,834,,
50,1,3,,2505,1,2505,,,,,,,,,,
51,1,3,,2505,,,250403,1,SN19,SN6480,237,237,704,704,,
50,1,3,,2506,1,2506,,,,,,,,,,
51,1,3,,2506,,,222101,1,SN19,SN7063,251,251,815,815,,
50,1,3,,2507,1,2507,,,,,,,,,,
51,1,3,,2507,,,210403,1,SN19,SN6552,256,256,712,712,,
50,1,3,,2508,1,2508,,,,,,,,,,
51,1,3,,2508,,,221201,1,SN19,SN6544,253,253,654,654,,
50,1,3,,2509,1,2509,,,,,,,,,,
51,1,3,,2509,,,221202,1,SN19,SN6544,265,265,803,803,,
50,1,3,,2510,1,2510,,,,,,,,,,
51,1,3,,2510,,,210402,1,SN19,SN6552,270,270,706,706,,
50,1,3,,2511,1,2511,,,,,,,,,,
51,1,3,,2511,,,221703,1,SN19,SN6552,267,267,863,863,,
50,1,3,,2512,1,2512,,,,,,,,,,
51,1,3,,2512,,,250307,1,SN19,SN20016,273,273,768,768,,
50,1,3,,2513,1,2513,,,,,,,,,,
51,1,3,,2513,,,220106,1,SN19,SN5745,303,303,937,937,,
50,1,3,,2514,1,2514,,,,,,,,,,
51,1,3,,2514,,,250311,1,SN19,SN20016,360,360,965,965,,
50,1,3,,2515,1,2515,,,,,,,,,,
51,1,3,,2515,,,250312,1,SN19,SN20016,390,390,995,995,,
50,1,3,,2516,2,2516,,,,,,,,,,
51,1,3,,2516,,,211906,1,SN19,SN6240,440,440,605,605,,
51,1,3,,2516,,,211903,2,SN6240,SN19,716,716,1173,1173,,
50,1,3,,2517,1,2517,,,,,,,,,,
51,1,3,,2517,,,210320,1,SN19,SN7103,592,592,1016,1016,,
50,1,3,,2518,1,2518,,,,,,,,,,
51,1,3,,2518,,,250301,1,SN6226,SN20016,625,625,1025,1025,,
50,1,3,,2519,1,2519,,,,,,,,,,
51,1,3,,2519,,,221201,1,SN6544,SN19,669,669,1199,1199,,
50,1,3,,2520,1,2520,,,,,,,,,,
51,1,3,,2520,,,220209,1,SN5730,SN19,689,689,1191,1191,,
50,1,3,,2521,1,2521,,,,,,,,,,
51,1,3,,2521,,,220114,1,SN19,SN19,699,699,1186,1186,,
50,1,3,,2522,1,2522,,,,,,,,,,
51,1,3,,2522,,,250304,1,SN6226,SN19,711,711,1250,1250,,
50,1,3,,2523,1,2523,,,,,,,,,,
51,1,3,,2523,,,250414,1,SN19,SN19,707,707,1143,1143,,
50,1,3,,2525,1,2525,,,,,,,,,,
51,1,3,,2525,,,221701,1,SN6040,SN19,778,778,1375,1375,,
50,1,3,,2526,1,2526,,,,,,,,,,
51,1,3,,2526,,,210801,1,SN6043,SN19,822,822,1368,1368,,
50,1,3,,2527,1,2527,,,,,,,,,,
51,1,3,,2527,,,220207,1,SN5730,SN19,838,838,1406,1406,,
50,1,3,,2528,1,2528,,,,,,,,,,
51,1,3,,2528,,,222105,1,SN7063,SN19,899,899,1560,1560,,
50,1,3,,2529,1,2529,,,,,,,,,,
51,1,3,,2529,,,250406,1,SN6480,SN19,901,901,1468,1468,,
50,1,3,,2530,1,2530,,,,,,,,,,
51,1,3,,2530,,,221204,1,SN6544,SN19,905,905,1406,1406,,
50,1,3,,2531,1,2531,,,,,,,,,,
51,1,3,,2531,,,210802,1,SN6043,SN19,924,924,1474,1474,,
50,1,3,,2532,1,2532,,,,,,,,,,
51,1,3,,2532,,,250311,1,SN6226,SN19,981,981,1551,1551,,
50,1,3,,2533,1,2533,,,,,,,,,,
51,1,3,,2533,,,250306,1,SN6226,SN19,1102,1102,1641,1641,,
50,1,3,,2534,1,2534,,,,,,,,,,
51,1,3,,2534,,,220103,1,SN5745,SN6689,771,771,1350,1350,,
50,1,3,,2535,1,2535,,,,,,,,,,
51,1,3,,2535,,,220204,1,SN5730,SN19,1079,1079,1586,1586,,
50,1,3,,2536,1,2536,,,,,,,,,,
51,1,3,,2536,,,210803,1,SN19,SN6158,307,307,929,929,,
50,1,3,,2537,1,2537,,,,,,,,,,
51,1,3,,2537,,,210803,1,SN6158,SN19,941,941,1547,1547,,
50,1,3,,2538,1,2538,,,,,,,,,,
51,1,3,,2538,,,250302,1,SN1136,SN19,801,801,1425,1425,,
50,1,3,,2540,1,2540,,,,,,,,,,
51,1,3,,2540,,,211901,1,SN6240,SN19,687,687,1206,1206,,
50,1,3,,2541,1,2541,,,,,,,,,,
51,1,3,,2541,,,211901,1,SN19,SN6240,241,241,664,664,,
50,1,3,,2542,1,2542,,,,,,,,,,
51,1,3,,2542,,,220207,1,SN19,SN5730,285,285,822,822,,
50,1,3,,2543,1,2543,,,,,,,,,,
51,1,3,,2543,,,250301,1,SN19,SN20016,83,83,602,602,,
50,1,3,,2544,1,2544,,,,,,,,,,
51,1,3,,2544,,,250301,1,SN6226,SN19,1041,1041,1490,1490,,
50,1,3,,2545,1,2545,,,,,,,,,,
51,1,3,,2545,,,210308,1,SN7103,SN19,675,675,1233,1233,,
50,1,3,,2546,2,2546,,,,,,,,,,
51,1,3,,2546,,,210308,1,SN19,SN7103,345,345,656,656,,
51,1,3,,2546,,,210321,2,SN19,SN7103,742,742,936,936,,
50,1,3,,2547,2,2547,,,,,,,,,,
51,1,3,,2547,,,220209,1,SN19,SN5730,313,313,676,676,,
51,1,3,,2547,,,220202,2,SN5730,SN5730,793,793,987,987,,
50,1,3,,2548,1,2548,,,,,,,,,,
51,1,3,,2548,,,250302,1,SN19,SN1136,140,140,787,787,,
50,1,3,,2550,1,2550,,,,,,,,,,
51,1,3,,2550,,,220102,1,SN1862,SN6480,446,446,932,932,,
50,1,3,,2551,1,2551,,,,,,,,,,
51,1,3,,2551,,,220102,1,SN6480,SN19,946,946,1525,1525,,
50,1,3,,2552,1,2552,,,,,,,,,,
51,1,3,,2552,,,210802,1,SN19,SN6552,257,257,908,908,,
50,1,3,,2553,1,2553,,,,,,,,,,
51,1,3,,2553,,,210402,1,SN6040,SN19,720,720,1319,1319,,
50,1,3,,2554,1,2554,,,,,,,,,,
51,1,3,,2554,,,210905,1,SN6158,SN19,911,911,1538,1538,,
50,1,3,,2555,1,2555,,,,,,,,,,
51,1,3,,2555,,,210905,1,SN19,SN6158,237,237,899,899,,
50,1,3,,2556,1,2556,,,,,,,,,,
51,1,3,,2556,,,211706,1,SN19,SN6552,391,391,915,915,,
50,1,3,,2557,2,2557,,,,,,,,,,
51,1,3,,2557,,,211706,1,SN6029,SN19,928,928,1117,1117,,
51,1,3,,2557,,,211707,2,SN19,SN19,1186,1186,1547,1547,,
50,1,3,,2558,2,2558,,,,,,,,,,
51,1,3,,2558,,,210309,1,SN19,SN7103,379,379,556,556,,
51,1,3,,2558,,,210303,2,SN7103,SN19,713,713,1121,1121,,
50,1,3,,2559,1,2559,,,,,,,,,,
51,1,3,,2559,,,210309,1,SN7103,SN19,567,567,1176,1176,,
50,1,3,,2560,1,2560,,,,,,,,,,
51,1,3,,2560,,,221705,1,SN19,SN6552,355,355,1005,1005,,
50,1,3,,2561,1,2561,,,,,,,,,,
51,1,3,,2561,,,221701,1,SN19,SN6552,230,230,763,763,,
50,1,3,,2562,1,2562,,,,,,,,,,
51,1,3,,2562,,,220101,1,SN19,SN6689,44,44,698,698,,
50,1,3,,2563,1,2563,,,,,,,,,,
51,1,3,,2563,,,220101,1,SN6689,SN19,712,712,1378,1378,,
50,1,3,,2564,1,2564,,,,,,,,,,
51,1,3,,2564,,,210311,1,SN19,SN19,592,592,1143,1143,,
50,1,3,,2565,1,2565,,,,,,,,,,
51,1,3,,2565,,,250401,1,SN1862,SN19,773,773,1373,1373,,
50,1,3,,2566,1,2566,,,,,,,,,,
51,1,3,,2566,,,210901,1,SN297,SN19,773,773,1391,1391,,
50,1,3,,2568,1,2568,,,,,,,,,,
51,1,3,,2568,,,250401,1,SN6480,SN1862,167,167,756,756,,
50,1,3,,2569,2,2569,,,,,,,,,,
51,1,3,,2569,,,221705,1,SN6029,SN19,1018,1018,1201,1201,,
51,1,3,,2569,,,221703,2,SN6029,SN19,1318,1318,1577,1577,,
50,1,3,,2570,2,2570,,,,,,,,,,
51,1,3,,2570,,,210906,1,SN6043,SN19,909,909,1178,1178,,
51,1,3,,2570,,,210904,2,SN6043,SN19,1274,1274,1579,1579,,
50,1,3,,2571,1,2571,,,,,,,,,,
51,1,3,,2571,,,210906,1,SN19,SN6552,270,270,894,894,,
50,1,3,,2572,1,2572,,,,,,,,,,
51,1,3,,2572,,,211701,1,SN19,SN6552,241,241,922,922,,
50,1,3,,2573,1,2573,,,,,,,,,,
51,1,3,,2573,,,211701,1,SN6043,SN19,938,938,1464,1464,,
50,1,3,,2574,1,2574,,,,,,,,,,
51,1,3,,2574,,,221208,1,SN19,SN6544,237,237,744,744,,
50,1,3,,2575,1,2575,,,,,,,,,,
51,1,3,,2575,,,221208,1,SN6544,SN19,755,755,1181,1181,,
50,1,3,,2576,1,2576,,,,,,,,,,
51,1,3,,2576,,,250310,1,SN6226,SN19,861,861,1370,1370,,
50,1,3,,2577,1,2577,,,,,,,,,,
51,1,3,,2577,,,250310,1,SN19,SN20016,329,329,845,845,,
50,1,3,,2578,1,2578,,,,,,,,,,
51,1,3,,2578,,,210908,1,SN19,SN6552,323,323,879,879,,
50,1,3,,2580,1,2580,,,,,,,,,,
51,1,3,,2580,,,210804,1,SN6158,SN19,881,881,1535,1535,,
50,1,3,,2581,1,2581,,,,,,,,,,
51,1,3,,2581,,,210804,1,SN19,SN6158,335,335,869,869,,
50,1,3,,2582,1,2582,,,,,,,,,,
51,1,3,,2582,,,210907,1,SN6043,SN19,807,807,1370,1370,,
50,1,3,,2583,1,2583,,,,,,,,,,
51,1,3,,2583,,,210907,1,SN19,SN6552,267,267,788,788,,
50,1,3,,2584,1,2584,,,,,,,,,,
51,1,3,,2584,,,211906,1,SN6240,SN19,627,627,1151,1151,,
50,1,3,,2585,1,2585,,,,,,,,,,
51,1,3,,2585,,,250313,1,SN19,SN1136,395,395,1027,1027,,
50,1,3,,2586,1,2586,,,,,,,,,,
51,1,3,,2586,,,250313,1,SN1136,SN19,1041,1041,1605,1605,,
50,1,3,,2587,1,2587,,,,,,,,,,
51,1,3,,2587,,,210901,1,SN19,SN297,117,117,762,762,,
50,1,3,,2588,2,2588,,,,,,,,,,
51,1,3,,2588,,,210909,1,SN19,SN6552,368,368,576,576,,
51,1,3,,2588,,,210911,2,SN19,SN19,711,711,1085,1085,,
50,1,3,,2589,1,2589,,,,,,,,,,
51,1,3,,2589,,,210909,1,SN6043,SN19,588,588,1226,1226,,
50,1,3,,2590,1,2590,,,,,,,,,,
51,1,3,,2590,,,220107,1,SN6689,SN19,862,862,1411,1411,,
50,1,3,,2591,1,2591,,,,,,,,,,
51,1,3,,2591,,,220107,1,SN19,SN6689,283,283,848,848,,
50,1,3,,2592,1,2592,,,,,,,,,,
51,1,3,,2592,,,210313,1,SN19,SN7103,665,665,1272,1272,,
50,1,3,,2593,1,2593,,,,,,,,,,
51,1,3,,2593,,,250403,1,SN6480,SN6480,716,716,1301,1301,,
50,1,3,,2594,1,2594,,,,,,,,,,
51,1,3,,2594,,,210801,1,SN19,SN6552,251,251,803,803,,
50,1,3,,2595,1,2595,,,,,,,,,,
51,1,3,,2595,,,211905,1,SN19,SN6240,353,353,817,817,,
50,1,3,,2596,2,2596,,,,,,,,,,
51,1,3,,2596,,,211905,1,SN6240,SN19,832,832,1176,1176,,
51,1,3,,2596,,,211907,2,SN19,SN19,1275,1275,1431,1431,,
50,1,3,,2597,1,2597,,,,,,,,,,
51,1,3,,2597,,,250312,1,SN6226,SN19,1011,1011,1581,1581,,
50,1,3,,2598,1,2598,,,,,,,,,,
51,1,3,,2598,,,220106,1,SN5745,SN19,950,950,1506,1506,,
50,1,3,,2600,1,2600,,,,,,,,,,
51,1,3,,2600,,,210312,1,SN7103,SN19,828,828,1423,1423,,
50,1,3,,2601,1,2601,,,,,,,,,,
51,1,3,,2601,,,250402,1,SN19,SN1862,86,86,666,666,,
50,1,3,,2602,1,2602,,,,,,,,,,
51,1,3,,2602,,,250402,1,SN1862,SN1862,685,685,1083,1083,,
50,1,3,,2603,1,2603,,,,,,,,,,
51,1,3,,2603,,,250402,1,SN1862,SN19,1107,1107,1472,1472,,
50,1,3,,2604,1,2604,,,,,,,,,,
51,1,3,,2604,,,210405,1,SN297,SN19,923,923,1565,1565,,
50,1,3,,2605,1,2605,,,,,,,,,,
51,1,3,,2605,,,210405,1,SN19,SN297,331,331,911,911,,
50,1,3,,2606,1,2606,,,,,,,,,,
51,1,3,,2606,,,211904,1,SN19,SN6240,301,301,724,724,,
50,1,3,,2607,1,2607,,,,,,,,,,
51,1,3,,2607,,,220115,1,SN19,SN1819,224,224,835,835,,
50,1,3,,2608,1,2608,,,,,,,,,,
51,1,3,,2608,,,220115,1,SN1819,SN19,852,852,1414,1414,,
50,1,3,,2609,1,2609,,,,,,,,,,
51,1,3,,2609,,,220216,1,SN19,SN1078,328,328,980,980,,
50,1,3,,2610,1,2610,,,,,,,,,,
51,1,3,,2610,,,220216,1,SN1078,SN19,1001,1001,1614,1614,,
50,1,3,,2611,2,2611,,,,,,,,,,
51,1,3,,2611,,,210302,1,SN19,SN19,88,88,189,189,,
51,1,3,,2611,,,210305,2,SN19,SN19,278,278,585,585,,
50,1,3,,2613,1,2613,,,,,,,,,,
51,1,3,,2613,,,211702,1,SN19,SN6552,253,253,775,775,,
50,1,3,,2615,1,2615,,,,,,,,,,
51,1,3,,2615,,,220105,1,SN6544,SN6545,323,323,931,931,,
50,1,3,,2616,1,2616,,,,,,,,,,
51,1,3,,2616,,,220105,1,SN6545,SN19,943,943,1519,1519,,
50,1,3,,2617,1,2617,,,,,,,,,,
51,1,3,,2617,,,210315,1,SN19,SN19,1141,1141,1407,1407,,
50,1,3,,2618,1,2618,,,,,,,,,,
51,1,3,,2618,,,250405,1,SN1862,SN19,860,860,1360,1360,,
50,1,3,,2619,1,2619,,,,,,,,,,
51,1,3,,2619,,,250405,1,SN19,SN1862,265,265,846,846,,
50,1,3,,2620,1,2620,,,,,,,,,,
51,1,3,,2620,,,210404,1,SN6038,SN19,941,941,1465,1465,,
50,1,3,,2621,1,2621,,,,,,,,,,
51,1,3,,2621,,,210404,1,SN19,SN6552,276,276,927,927,,
50,1,3,,2622,1,2622,,,,,,,,,,
51,1,3,,2622,,,210303,1,SN19,SN7103,224,224,697,697,,
50,1,3,,2623,1,2623,,,,,,,,,,
51,1,3,,2623,,,221203,1,SN19,SN6544,256,256,773,773,,
50,1,3,,2624,1,2624,,,,,,,,,,
51,1,3,,2624,,,221203,1,SN6545,SN19,1003,1003,1571,1571,,
50,1,3,,2625,1,2625,,,,,,,,,,
51,1,3,,2625,,,250412,1,SN19,SN5458,362,362,947,947,,
50,1,3,,2626,1,2626,,,,,,,,,,
51,1,3,,2626,,,250412,1,SN5458,SN19,960,960,1523,1523,,
50,1,3,,2627,1,2627,,,,,,,,,,
51,1,3,,2627,,,220104,1,SN19,SN6689,148,148,818,818,,
50,1,3,,2628,1,2628,,,,,,,,,,
51,1,3,,2628,,,220104,1,SN6689,SN19,832,832,1371,1371,,
50,1,3,,2629,1,2629,,,,,,,,,,
51,1,3,,2629,,,222105,1,SN19,SN7063,302,302,875,875,,
50,1,3,,2630,2,2630,,,,,,,,,,
51,1,3,,2630,,,210314,1,SN19,SN19,702,702,1122,1122,,
51,1,3,,2630,,,210316,2,SN19,SN19,1201,1201,1349,1349,,
50,1,3,,2631,1,2631,,,,,,,,,,
51,1,3,,2631,,,250404,1,SN19,SN6480,252,252,811,811,,
50,1,3,,2632,1,2632,,,,,,,,,,
51,1,3,,2632,,,210407,1,SN6038,SN19,911,911,1496,1496,,
50,1,3,,2633,1,2633,,,,,,,,,,
51,1,3,,2633,,,210407,1,SN19,SN6552,333,333,897,897,,
50,1,3,,2634,1,2634,,,,,,,,,,
51,1,3,,2634,,,220214,1,SN19,SN19,846,846,1441,1441,,
50,1,3,,2635,1,2635,,,,,,,,,,
51,1,3,,2635,,,221202,1,SN6544,SN19,815,815,1235,1235,,
50,1,3,,2636,1,2636,,,,,,,,,,
51,1,3,,2636,,,250308,1,SN19,SN20016,309,309,830,830,,
50,1,3,,2638,1,2638,,,,,,,,,,
51,1,3,,2638,,,250413,1,SN6480,SN19,687,687,1201,1201,,
50,1,3,,2639,2,2639,,,,,,,,,,
51,1,3,,2639,,,250413,1,SN19,SN6480,478,478,674,674,,
51,1,3,,2639,,,250404,2,SN6480,SN19,826,826,1146,1146,,
50,1,3,,2640,1,2640,,,,,,,,,,
51,1,3,,2640,,,210902,1,SN6226,SN20016,667,667,1270,1270,,
50,1,3,,2641,1,2641,,,,,,,,,,
51,1,3,,2641,,,210320,1,SN7103,SN19,1027,1027,1522,1522,,
50,1,3,,2642,1,2642,,,,,,,,,,
51,1,3,,2642,,,222104,1,SN19,SN7063,287,287,755,755,,
50,1,3,,2643,1,2643,,,,,,,,,,
51,1,3,,2643,,,222104,1,SN7063,SN19,779,779,1362,1362,,
50,1,3,,2644,1,2644,,,,,,,,,,
51,1,3,,2644,,,250306,1,SN19,SN20016,276,276,662,662,,
50,1,3,,2645,1,2645,,,,,,,,,,
51,1,3,,2645,,,250306,1,SN6226,SN20016,682,682,1085,1085,,
50,1,3,,2646,1,2646,,,,,,,,,,
51,1,3,,2646,,,250407,1,SN6480,SN19,1006,1006,1560,1560,,
50,1,3,,2647,1,2647,,,,,,,,,,
51,1,3,,2647,,,250407,1,SN19,SN6480,302,302,780,780,,
50,1,3,,2648,1,2648,,,,,,,,,,
51,1,3,,2648,,,210406,1,SN6029,SN19,778,778,1423,1423,,
50,1,3,,2649,1,2649,,,,,,,,,,
51,1,3,,2649,,,220110,1,SN5745,SN19,831,831,1407,1407,,
50,1,3,,2650,1,2650,,,,,,,,,,
51,1,3,,2650,,,220110,1,SN19,SN5745,359,359,818,818,,
50,1,3,,2651,1,2651,,,,,,,,,,
51,1,3,,2651,,,220213,1,SN19,SN19,601,601,1120,1120,,
50,1,3,,2652,2,2652,,,,,,,,,,
51,1,3,,2652,,,210301,1,SN19,SN19,28,28,249,249,,
51,1,3,,2652,,,210307,2,SN19,SN19,328,328,624,624,,
50,1,3,,2653,1,2653,,,,,,,,,,
51,1,3,,2653,,,210902,1,SN19,SN20016,147,147,647,647,,
50,1,3,,2654,1,2654,,,,,,,,,,
51,1,3,,2654,,,250309,1,SN6226,SN19,741,741,1163,1163,,
50,1,3,,2655,1,2655,,,,,,,,,,
51,1,3,,2655,,,250309,1,SN19,SN20016,330,330,723,723,,
50,1,3,,2656,1,2656,,,,,,,,,,
51,1,3,,2656,,,250410,1,SN6480,SN19,841,841,1478,1478,,
50,1,3,,2657,1,2657,,,,,,,,,,
51,1,3,,2657,,,250410,1,SN19,SN6480,345,345,826,826,,
50,1,3,,2658,1,2658,,,,,,,,,,
51,1,3,,2658,,,211903,1,SN19,SN6240,269,269,694,694,,
50,1,3,,2659,1,2659,,,,,,,,,,
51,1,3,,2659,,,210321,1,SN7103,SN19,947,947,1478,1478,,
50,1,3,,2660,1,2660,,,,,,,,,,
51,1,3,,2660,,,220201,1,SN19,SN5730,70,70,556,556,,
50,1,3,,2661,1,2661,,,,,,,,,,
51,1,3,,2661,,,220201,1,SN5730,SN19,570,570,1163,1163,,
50,1,3,,2662,1,2662,,,,,,,,,,
51,1,3,,2662,,,250307,1,SN6226,SN19,786,786,1410,1410,,
50,1,3,,2663,1,2663,,,,,,,,,,
51,1,3,,2663,,,222103,1,SN19,SN7063,251,251,696,696,,
50,1,3,,2664,1,2664,,,,,,,,,,
51,1,3,,2664,,,250406,1,SN19,SN6480,306,306,886,886,,
50,1,3,,2665,1,2665,,,,,,,,,,
51,1,3,,2665,,,222103,1,SN7063,SN7074,719,719,1292,1292,,
50,1,3,,2666,1,2666,,,,,,,,,,
51,1,3,,2666,,,220111,1,SN1819,SN19,986,986,1579,1579,,
50,1,3,,2667,1,2667,,,,,,,,,,
51,1,3,,2667,,,220111,1,SN19,SN1819,314,314,973,973,,
50,1,3,,2668,1,2668,,,,,,,,,,
51,1,3,,2668,,,220212,1,SN5730,SN19,585,585,1091,1091,,
50,1,3,,2669,2,2669,,,,,,,,,,
51,1,3,,2669,,,220212,1,SN19,SN5730,386,386,571,571,,
51,1,3,,2669,,,220204,2,SN5730,SN5730,674,674,1060,1060,,
50,1,3,,2670,1,2670,,,,,,,,,,
51,1,3,,2670,,,250411,1,SN19,SN6480,363,363,962,962,,
50,1,3,,2671,2,2671,,,,,,,,,,
51,1,3,,2671,,,250411,1,SN6480,SN19,976,976,1186,1186,,
51,1,3,,2671,,,250403,2,SN6480,SN19,1316,1316,1498,1498,,
50,1,3,,2672,1,2672,,,,,,,,,,
51,1,3,,2672,,,250408,1,SN19,SN1862,315,315,696,696,,
50,1,3,,2673,1,2673,,,,,,,,,,
