12/05/21
December 5, 2021 (OS-47186)
Run_id,Block_id,Block_no,PassingTime,DayMap,TimePointID,Trip_id,Trip_no,Route,Var,Trip Direction,ScheduleType,TripType,TripPatternID,WorkID2,WorkID1,GarageID,Garage Name,Original DayMap,,Division
00031,0052,100052,29220,,4000301,264,264,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,30180,,4000576,264,264,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,30540,,4000142,264,264,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,31080,,4000822,264,264,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,32340,,4000822,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,32820,,4000063,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,33240,,4000576,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,34080,,4000299,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,34500,,4001022,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,34500,,4001022,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,34620,,4000340,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,35040,,4000715,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,35760,,6000930,265,265,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,37140,,6000930,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,37800,,4000716,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,38160,,4000360,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,38400,,4001018,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,38400,,4001018,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,38820,,4000301,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,39780,,4000576,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,40140,,4000142,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,40680,,4000822,266,266,35,,Southbound,Wkdy,Revenue,SMain,0000031,,3000,,,,3000
00031,0052,100052,41940,,4000822,267,267,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,42420,,4000063,267,267,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,42960,,4000576,267,267,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,43800,,4000299,267,267,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00031,0052,100052,44220,,4001022,267,267,35,,Northbound,Wkdy,Revenue,NMain,0000031,,3000,,,,3000
00032,41_1,41_1,21600,,3000,77836,77836,,,,Wkdy,Pull-Out,,0000032,,3000,,,,3000
00032,41_1,41_1,22500,,4000478,77836,77836,,,,Wkdy,Pull-Out,,0000032,,3000,,,,3000
00032,41_1,41_1,22500,,4000478,268,268,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,22920,,4000727,268,268,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,23340,,4000840,268,268,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,23880,,6000935,268,268,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,24300,,6000935,269,269,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,24840,,4000843,269,269,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,25080,,4000726,269,269,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,25740,,4000478,269,269,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,26100,,4000478,270,270,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,26520,,4000727,270,270,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,26940,,4000840,270,270,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,27480,,6000935,270,270,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,27900,,6000935,271,271,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,28440,,4000843,271,271,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,28680,,4000726,271,271,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,29340,,4000478,271,271,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,29700,,4000478,272,272,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,30300,,4000727,272,272,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,30720,,4000840,272,272,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,31260,,6000935,272,272,104,,Northbound,Wkdy,Revenue,NHOV,0000032,,3000,,,,3000
00032,41_1,41_1,31500,,6000935,273,273,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,32040,,4000843,273,273,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,32280,,4000726,273,273,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,32940,,4000478,273,273,104,,Southbound,Wkdy,Revenue,SLCL,0000032,,3000,,,,3000
00032,41_1,41_1,34200,,4000591,274,274,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,34620,,4000500,274,274,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,35100,,4000820,274,274,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,35760,,4000551,274,274,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,36000,,4000551,275,275,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,36540,,4000743,275,275,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,36900,,4000761,275,275,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,37320,,4000591,275,275,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,37800,,4000591,276,276,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,38220,,4000500,276,276,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,38700,,4000820,276,276,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,39360,,4000551,276,276,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,39600,,4000551,277,277,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,40140,,4000743,277,277,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,40500,,4000761,277,277,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,40920,,4000591,277,277,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,41400,,4000591,278,278,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,41820,,4000500,278,278,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,42300,,4000820,278,278,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,42960,,4000551,278,278,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,43200,,4000551,279,279,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,43740,,4000743,279,279,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,44100,,4000761,279,279,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,44520,,4000591,279,279,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,45000,,4000591,280,280,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,45420,,4000500,280,280,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,45900,,4000820,280,280,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,46560,,4000551,280,280,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,46800,,4000551,281,281,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,47340,,4000743,281,281,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,47700,,4000761,281,281,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,48120,,4000591,281,281,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,48600,,4000591,282,282,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,49020,,4000500,282,282,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,49500,,4000820,282,282,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,50160,,4000551,282,282,34,,Southbound,Wkdy,Revenue,SMain,0000032,,3000,,,,3000
00032,41_1,41_1,50400,,4000551,283,283,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,50940,,4000743,283,283,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,51300,,4000761,283,283,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,51720,,4000591,283,283,34,,Northbound,Wkdy,Revenue,NMain,0000032,,3000,,,,3000
00032,41_1,41_1,51720,,4000591,77837,77837,,,,Wkdy,Pull-In,,0000032,,3000,,,,3000
00032,41_1,41_1,52920,,3000,77837,77837,,,,Wkdy,Pull-In,,0000032,,3000,,,,3000
00033,0053,100053,21240,,3000,77838,77838,,,,Wkdy,Pull-Out,,0000033,,3000,,,,3000
00033,0053,100053,22740,,6000930,77838,77838,,,,Wkdy,Pull-Out,,0000033,,3000,,,,3000
00033,0053,100053,22740,,6000930,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,23400,,4000716,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,23760,,4000360,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,24000,,4001018,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,24000,,4001018,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,24420,,4000301,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,25380,,4000576,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,25740,,4000142,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,26280,,4000822,284,284,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,27540,,4000822,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,28020,,4000063,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,28440,,4000576,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,29280,,4000299,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,29700,,4001022,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,29700,,4001022,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,29820,,4000340,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,30240,,4000715,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,31380,,6000930,285,285,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,32340,,6000930,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,33000,,4000716,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,33360,,4000360,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,33600,,4001018,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,33600,,4001018,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,34020,,4000301,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,34980,,4000576,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,35340,,4000142,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,35880,,4000822,286,286,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,37140,,4000822,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,37620,,4000063,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,38160,,4000576,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,39000,,4000299,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,39420,,4001022,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,39420,,4001022,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,39540,,4000340,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,39960,,4000715,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,40680,,6000930,287,287,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,41940,,6000930,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,42600,,4000716,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,42960,,4000360,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,43200,,4001018,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,43200,,4001018,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,43620,,4000301,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,44580,,4000576,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,44940,,4000142,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,45480,,4000822,288,288,35,,Southbound,Wkdy,Revenue,SMain,0000033,,3000,,,,3000
00033,0053,100053,46740,,4000822,289,289,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,47220,,4000063,289,289,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,47760,,4000576,289,289,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,48600,,4000299,289,289,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00033,0053,100053,49020,,4001022,289,289,35,,Northbound,Wkdy,Revenue,NMain,0000033,,3000,,,,3000
00034,31_1,31_1,22500,,3000,77839,77839,,,,Wkdy,Pull-Out,,0000034,,3000,,,,3000
00034,31_1,31_1,23400,,4000478,77839,77839,,,,Wkdy,Pull-Out,,0000034,,3000,,,,3000
00034,31_1,31_1,23400,,4000478,290,290,103,,Northbound,Wkdy,Revenue,NHOV,0000034,,3000,,,,3000
00034,31_1,31_1,24000,,4000673,290,290,103,,Northbound,Wkdy,Revenue,NHOV,0000034,,3000,,,,3000
00034,31_1,31_1,24420,,4000423,290,290,103,,Northbound,Wkdy,Revenue,NHOV,0000034,,3000,,,,3000
00034,31_1,31_1,24960,,6000935,290,290,103,,Northbound,Wkdy,Revenue,NHOV,0000034,,3000,,,,3000
00034,31_1,31_1,25200,,6000935,291,291,103,,Southbound,Wkdy,Revenue,SLcl,0000034,,3000,,,,3000
00034,31_1,31_1,25740,,4000422,291,291,103,,Southbound,Wkdy,Revenue,SLcl,0000034,,3000,,,,3000
00034,31_1,31_1,26100,,4000776,291,291,103,,Southbound,Wkdy,Revenue,SLcl,0000034,,3000,,,,3000
00034,31_1,31_1,26700,,4000478,291,291,103,,Southbound,Wkdy,Revenue,SLcl,0000034,,3000,,,,3000
00034,31_1,31_1,27060,,4000598,292,292,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,27540,,4000820,292,292,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,28200,,4001118,292,292,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,28200,,4001118,292,292,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,28860,,4000492,292,292,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,29280,,4000716,292,292,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,29820,,4001025,292,292,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,31020,,4001025,293,293,31,,Eastbound,Wkdy,Revenue,EFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,31440,,4000715,293,293,31,,Eastbound,Wkdy,Revenue,EFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,31920,,4000491,293,293,31,,Eastbound,Wkdy,Revenue,EFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,32700,,4001123,293,293,31,,Eastbound,Wkdy,Revenue,EFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,33180,,4000743,293,293,31,,Eastbound,Wkdy,Revenue,EFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,33780,,4000598,293,293,31,,Eastbound,Wkdy,Revenue,EFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,34860,,4000598,294,294,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,35340,,4000820,294,294,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,36000,,4001118,294,294,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,36000,,4001118,294,294,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,36660,,4000492,294,294,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,37080,,4000716,294,294,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,37620,,4001025,294,294,31,,Westbound,Wkdy,Revenue,WFlMn,0000034,,3000,,,,3000
00034,31_1,31_1,38460,,4001025,295,295,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,38880,,4000715,295,295,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,39360,,4000491,295,295,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,39900,,4001123,295,295,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,41100,,4001118,296,296,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,41760,,4000492,296,296,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,42180,,4000716,296,296,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,42720,,4001025,296,296,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,43860,,4001025,297,297,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,44280,,4000715,297,297,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,44760,,4000491,297,297,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,45300,,4001123,297,297,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,46500,,4001118,298,298,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,47160,,4000492,298,298,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,47580,,4000716,298,298,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,48120,,4001025,298,298,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,49260,,4001025,299,299,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,49680,,4000715,299,299,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,50160,,4000491,299,299,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,50700,,4001123,299,299,31,,Eastbound,Wkdy,Revenue,EShMn,0000034,,3000,,,,3000
00034,31_1,31_1,51900,,4001118,300,300,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,52560,,4000492,300,300,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,52980,,4000716,300,300,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,53520,,4001025,300,300,31,,Westbound,Wkdy,Revenue,WShMn,0000034,,3000,,,,3000
00034,31_1,31_1,53520,,4001025,77840,77840,,,,Wkdy,Pull-In,,0000034,,3000,,,,3000
00034,31_1,31_1,54420,,3000,77840,77840,,,,Wkdy,Pull-In,,0000034,,3000,,,,3000
00035,0061,100061,22500,,3000,77841,77841,,,,Wkdy,Pull-Out,,0000035,,3000,,,,3000
00035,0061,100061,23400,,4001018,77841,77841,,,,Wkdy,Pull-Out,,0000035,,3000,,,,3000
00035,0061,100061,23400,,4001018,301,301,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,23580,,4000360,301,301,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,23940,,4000489,301,301,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,24540,,4000491,301,301,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,25200,,6001365,301,301,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,26100,,4000474,301,301,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,27000,,4000474,302,302,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,27960,,6001365,302,302,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,28620,,4000492,302,302,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,29160,,4000278,302,302,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,29520,,4000340,302,302,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,29700,,4001018,302,302,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,30600,,4001018,303,303,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,30780,,4000360,303,303,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,31140,,4000489,303,303,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,31740,,4000491,303,303,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,32400,,6001365,303,303,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,33300,,4000474,303,303,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,34200,,4000474,304,304,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,35160,,6001365,304,304,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,35820,,4000492,304,304,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,36360,,4000278,304,304,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,36720,,4000340,304,304,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,36900,,4001018,304,304,36a,,Westbound,Wkdy,Revenue,-,0000035,,3000,,,,3000
00035,0061,100061,37800,,4001018,305,305,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,37980,,4000360,305,305,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,38340,,4000489,305,305,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
00035,0061,100061,38940,,4000491,305,305,36a,,Eastbound,Wkdy,Revenue,EAMain,0000035,,3000,,,,3000
