record type,bus stop id,bus stop short name,bus stop long name,longitude,latitude
90,6383,SN6383,WB Sunset after Ward,-115.00755,36.067425
90,6386,SN6386,NB Stephanie after American Pacific,-115.046497,36.042365
90,6387,SN6387,EB Paradise Hills before Dawson,-114.928734,35.986091
90,6390,SN6390,WB Conestoga before Nevada State,-114.934043,35.993667
90,6392,SN6392,EB Azure before Tenaya,-115.255483,36.273682
90,6393,SN6393,WB Clark after Maryland,-115.136163,36.161382
90,6394,SN6394,WB Clark after 9th,-115.139675,36.162885
90,6395,SN6395,NB Rainbow before Mardon,-115.242915,36.052895
90,6396,SN6396,NB Rainbow after Sunset,-115.242325,36.071132
90,6397,SN6397,EB Bonneville after 4th,-115.145248,36.163692
90,6398,SN6398,SB Valley View after Sahara,-115.190946,36.143904
90,6399,SN6399,SB Camino Al Norte before Lone Mtn,-115.154194,36.247559
90,6401,SN6401,WB Badura after Lindell,-115.217117,36.064135
90,6402,SN6402,NB Jones after Badura,-115.224516,36.062715
90,6405,SN6405,WB Warm Springs after Tenaya,-115.25277,36.055806
90,6406,SN6406,WB Warm Springs after Buffalo,-115.262521,36.055758
90,6407,SN6407,WB Warm Springs after Cimarron,-115.270876,36.055689
90,6408,SN6408,WB Warm Springs after Gagnier,-115.275685,36.055649
90,6413,SN6413,NB Fort Apache after Warm Springs,-115.29728,36.056087
90,6414,SN6414,NB Fort Apache before Arby,-115.29737,36.058908
90,6415,SN6415,NB Fort Apache after Maule,-115.297441,36.063503
90,6416,SN6416,NB Fort Apache after Martin,-115.297587,36.067054
90,6417,SN6417,NB Fort Apache after Sunset,-115.297602,36.070876
90,6418,SN6418,NB Fort Apache before Post,-115.297595,36.073698
90,6419,SN6419,NB Fort Apache after Patrick,-115.297467,36.078112
90,6420,SN6420,NB Fort Apache before Russell,-115.297355,36.08408
90,6421,SN6421,NB Fort Apache after Tropicana,-115.297086,36.100982
90,6422,SN6422,NB Fort Apache after Tompkins,-115.297076,36.104179
90,6423,SN6423,NB Fort Apache before Peace,-115.297027,36.107077
90,6424,SN6424,NB Fort Apache before Rochelle,-115.296962,36.110731
90,6425,SN6425,NB Fort Apache after Flamingo,-115.296864,36.115412
90,6426,SN6426,NB Fort Apache after Viking,-115.296886,36.118992
90,6427,SN6427,NB Fort Apache after Twain,-115.296861,36.122896
90,6428,SN6428,NB Fort Apache after Spring Mtn,-115.296903,36.126637
90,6429,SN6429,NB Fort Apache after Desert Inn,-115.296937,36.130502
90,6430,SN6430,NB Fort Apache after Lake South,-115.297084,36.13385
90,6431,SN6431,NB Fort Apache after Mariner Cove,-115.297256,36.13797
90,6432,SN6432,NB Fort Apache after Lake North,-115.297403,36.141234
90,6433,SN6433,NB Buffalo after Washington,-115.259815,36.182655
90,6434,SN6434,NB Buffalo before Vegas,-115.259871,36.185077
90,6435,SN6435,NB Buffalo after Vegas,-115.259901,36.189432
90,6436,SN6436,NB Buffalo after Sea Spray,-115.260066,36.192472
90,6437,SN6437,NB Buffalo after Lake Mead,-115.26022,36.196821
90,6438,SN6438,NB Buffalo before Smoke Ranch,-115.260404,36.200128
90,6439,SN6439,NB Buffalo after Smoke Ranch,-115.260514,36.204133
90,6440,SN6440,NB Buffalo after Trinity Peak,-115.26051,36.207186
90,6441,SN6441,NB Buffalo after Peak,-115.260476,36.2107
90,6442,SN6442,NB Buffalo before Sauer,-115.260341,36.214981
90,6444,SN6444,NB Durango before Majestic Valley,-115.278738,36.222753
90,6445,SN6445,SB Buffalo before Smoke Ranch,-115.2608,36.206275
90,6446,SN6446,SB Buffalo after Regatta,-115.260817,36.203029
90,6447,SN6447,SB Buffalo before Lake Mead,-115.260692,36.200328
90,6448,SN6448,SB Buffalo after Lake Mead,-115.260497,36.195493
90,6449,SN6449,SB Buffalo before Cielo Vista,-115.260359,36.191776
90,6450,SN6450,SB Durango before Charleston,-115.278464,36.162479
90,6451,SN6451,SB Fort Apache after Desert Inn,-115.297195,36.129445
90,6452,SN6452,SB Fort Apache after Spring Mtn,-115.297225,36.125534
90,6453,SN6453,SB Fort Apache after Twain,-115.297179,36.12168
90,6454,SN6454,SB Fort Apache after Viking,-115.297171,36.118298
90,6455,SN6455,SB Fort Apache after Tompkins,-115.297385,36.103394
90,6456,SN6456,SB Fort Apache after Tropicana,-115.297466,36.099241
90,6457,SN6457,SB Fort Apache after Reno,-115.297532,36.095582
90,6458,SN6458,SB Fort Apache after Hacienda,-115.297581,36.091734
90,6459,SN6459,SB Fort Apache after Diablo,-115.297588,36.08851
90,6460,SN6460,SB Fort Apache after Russell,-115.297696,36.084472
90,6461,SN6461,SB Fort Apache after Oquendo,-115.297718,36.081079
90,6462,SN6462,SB Fort Apache after Patrick,-115.297856,36.077055
90,6463,SN6463,SB Fort Apache before Sunset,-115.297912,36.071962
90,6464,SN6464,SB Fort Apache after Maule,-115.297794,36.062204
90,6465,SN6465,SB Fort Apache after Arby,-115.297653,36.058879
90,6471,SN6471,EB Warm Springs after Durango,-115.278415,36.055382
90,6472,SN6472,EB Warm Springs before Cimarron,-115.27172,36.055427
90,6473,SN6473,EB Warm Springs after Buffalo,-115.260395,36.055487
90,6475,SN6475,SB D before Adams,-115.147082,36.182499
90,6478,SN6478,SB Green Valley after Village Walk,-115.084089,36.021584
90,6479,SN6479,NB Pavilion Ctr at Summerlin Centre,-115.330926,36.153043
90,6480,SN6480,NB Pavilion Ctr after Summerlin Ctr,-115.330929,36.153793
90,6481,SN6481,EB Cheyenne after Rampart,-115.278229,36.218501
90,6482,SN6482,WB Silverado Ranch after Placid,-115.159489,36.013495
90,6485,SN6485,WB Sunset after Mountain Vista,-115.073463,36.071022
90,6486,SN6486,NB Boulder after Galleria,-115.017478,36.071415
90,6487,SN6487,SB Boulder after Galleria,-115.017162,36.0705
90,6488,SN6488,SB Boulder after Boulder Ranch,-115.027483,36.079677
90,6489,SN6489,SB Rancho before Alexander,-115.226891,36.233134
90,6490,SN6490,WB Charleston before Valley View,-115.192104,36.15915
90,6491,SN6491,NB Nellis before Boulder,-115.064441,36.112051
90,6492,SN6492,EB Craig after Berg,-115.111393,36.239925
90,6493,SN6493,NB Pecos after Harris,-115.09811,36.177559
90,6494,SN6494,SB Pecos after Harris,-115.098401,36.17686
90,6496,SN6496,SB Pecos after Osage,-115.098434,36.183488
90,6497,SN6497,NB Lamb after Monroe,-115.079975,36.185073
90,6498,SN6498,SB Lamb after Monroe,-115.080297,36.184371
90,6499,SN6499,EB Stewart before Sir William,-115.058022,36.166622
90,6500,SN6500,EB Tropicana before San Anselmo,-115.068285,36.100145
90,6501,SN6501,NB Rancho after Sahara,-115.173019,36.146461
90,6502,SN6502,WB Sunset before Moser,-115.002398,36.067573
90,6503,SN6503,WB Mabel after Bergin,-115.052767,36.163208
90,6504,SN6504,EB Cheyenne after Soaring Gulls,-115.273768,36.218406
90,6505,SN6505,EB Cheyenne after Soft Breezes,-115.26458,36.218223
90,6506,SN6506,WB Sahara after Blue Willow,-115.320625,36.144526
90,6507,SN6507,WB Sahara after Town Center,-115.328082,36.144567
90,6508,SN6508,EB Sahara after Pavilion Center,-115.331271,36.14427
90,6509,SN6509,EB Sahara after Town Center,-115.325658,36.144258
90,6510,SN6510,EB Sahara after Blue Willow,-115.31945,36.144284
90,6513,SN6513,NB Pavilion Center after Sahara,-115.331538,36.145105
90,6514,SN6514,NB Pavilion Center after Sage Park,-115.330563,36.148744
90,6515,SN6515,SB Pavilion Center after Sage Park,-115.330956,36.147759
90,6517,SN6517,SB Fort Apache after Martin,-115.297847,36.066266
90,6518,SN6518,SB Simmons before Coran,-115.178924,36.195969
90,6519,SN6519,SB Simmons before Holly,-115.178942,36.192347
90,6520,SN6520,NB Decatur after Tropical,-115.20662,36.269986
90,6521,SN6521,SB Main after Ogden,-115.146325,36.171951
90,6523,SN6523,NB Main after Fremont,-115.146044,36.171966
90,6524,SN6524,NB Simmons after Cheyenne,-115.179328,36.218052
90,6525,SN6525,NB Simmons after Gowan,-115.179689,36.225188
90,6529,SN6529,SB Simmons after Gilmore,-115.180099,36.227915
90,6530,SN6530,NB Main after Bridger,-115.147574,36.16963
90,6531,SN6531,SB Las Vegas at Las Vegas Sign,-115.172977,36.081289
90,6532,SN6532,NB Las Vegas at Las Vegas Sign,-115.172518,36.082053
90,6533,SN6533,EB Sahara after South Bridge,-115.161065,36.143587
90,6534,SN6534,NB Durango after Warm Springs,-115.279012,36.056323
90,6535,SN6535,NB Durango after Sunset,-115.279268,36.071285
90,6536,SN6536,SB Durango after Sunset,-115.279579,36.069895
90,6537,SN6537,SB Durango after Tropicana,-115.27941,36.099574
90,6538,SN6538,NB Durango after Sahara,-115.278929,36.145159
90,6539,SN6539,SB Durango after Sahara,-115.279116,36.143489
90,6540,SN6540,SB Durango after Charleston,-115.280356,36.158331
90,6541,SN6541,NB Buffalo before Cheyenne,-115.26029,36.217417
90,6542,SN6542,NB Durango after Cheyenne,-115.27867,36.219599
90,6543,SN6543,EB Sunset after Decatur,-115.207096,36.071612
90,6544,SN6544,SB Fort Apache after Sunset,-115.29796,36.068936
90,6545,SN6545,EB Sunset after Fort Apache,-115.297081,36.07006
90,6547,SN6547,WB Vegas after Durango,-115.279513,36.188734
90,6548,SN6548,EB Vegas after Mize,-115.277535,36.188572
90,6549,SN6549,WB Alta before Rampart,-115.287146,36.1665
90,6550,SN6550,NB Rampart before Alta,-115.28822,36.16638
90,6551,SN6551,RTC Mobility Training Ctr at SMF,-115.210341,36.070344
90,6552,SN6552,SSTT Exit,-115.16557,36.06841
90,6553,SN6553,NB Losee after Plumeria,-115.116805,36.249912
90,6554,SN6554,NB Losee after Shadow Creek,-115.116888,36.258203
90,6555,SN6555,NB Ann after Kelfad,-115.113513,36.265613
90,6556,SN6556,EB Tropical after Lakeland Village,-115.110174,36.268463
90,6557,SN6557,EB Tropical after Pink Petticoat,-115.102959,36.268949
90,6558,SN6558,WB Centennial after Pecos,-115.099407,36.276685
90,6559,SN6559,WB Centennial after Casamar,-115.112003,36.276526
90,6560,SN6560,SB Losee after Tropical,-115.117212,36.268266
90,6561,SN6561,SB Losee before Lone Mountain,-115.117053,36.249942
90,6562,SN6562,SB Losee after Lone Mountain,-115.117046,36.24659
90,6563,SN6563,WB Vegas after Cimarron,-115.269679,36.188794
90,6564,SN6564,WB Vegas after Pueblo Vista,-115.273235,36.188773
90,6565,SN6565,WB Vegas after Cielo Vista,-115.284078,36.188714
90,6566,SN6566,EB Vegas after Asteroid,-115.273038,36.188607
90,6567,SN6567,EB Vegas after Cimarron,-115.268803,36.188627
90,6568,SN6568,EB Washington before Buffalo,-115.263584,36.18126
90,6569,SN6569,SB Cimarron before Soaring Gulls,-115.269604,36.224846
90,6570,SN6570,SB Soaring Gulls after Cheyenne,-115.272796,36.221371
90,6571,SN6571,WB Sunset after Las Vegas,-115.173223,36.07121
90,6572,SN6572,WB Sunset before Polaris,-115.185298,36.071463
90,6573,SN6573,WB Sunset after Valley View,-115.190726,36.071886
90,6574,SN6574,WB Sunset before Hinson,-115.195072,36.071919
90,6575,SN6575,WB Sunset after Arville,-115.199861,36.071879
90,6576,SN6576,SB Jones after Arby,-115.224983,36.05943
90,6577,SN6577,WB Warm Springs after Jones,-115.227432,36.056428
90,6578,SN6578,WB Warm Springs after Torrey Pines,-115.234936,36.056222
90,6579,SN6579,WB Warm Springs before Redwood,-115.238193,36.056079
90,6580,SN6580,WB Badura after Rainbow,-115.244253,36.061405
90,6581,SN6581,WB Badura after Montessouri,-115.247635,36.061357
90,6582,SN6582,SB Tenaya after Badura,-115.252541,36.060944
90,6583,SN6583,NB Durango before Badura,-115.279092,36.060782
90,6584,SN6584,WB Sunset after Durango,-115.279961,36.070522
90,6585,SN6585,WB Sunset after Riley,-115.284828,36.070502
90,6586,SN6586,WB Sunset after Medical Center,-115.292619,36.07041
90,6587,SN6587,WB Maule after Fort Apache,-115.298744,36.062957
90,6588,SN6588,WB Maule after Pearland,-115.302584,36.062904
90,6589,SN6589,NB Grand Canyon after Ziegler,-115.306816,36.067208
90,6591,SN6591,EB Sunset after Grand Canyon,-115.30644,36.069991
90,6592,SN6592,EB Sunset after Fort Bend,-115.302361,36.070039
90,6593,SN6593,EB Sunset after Quarterhorse,-115.292184,36.070117
90,6594,SN6594,EB Sunset after Riley,-115.282439,36.070189
90,6595,SN6595,NB Tenaya after Warm Springs,-115.251883,36.056451
90,6596,SN6596,NB Tenaya before Badura,-115.252168,36.060778
90,6597,SN6597,EB Badura before Rainbow,-115.243408,36.061239
90,6598,SN6598,EB Sunset after Ullom,-115.204267,36.07162
90,6599,SN6599,EB Sunset after Arville,-115.198803,36.071621
90,6600,SN6600,EB Sunset after Hinson,-115.19423,36.071625
90,6601,SN6601,EB Sunset after Valley View,-115.1891,36.071519
90,6602,SN6602,EB Sunset before Polaris,-115.185886,36.071258
90,6603,SN6603,EB Sunset before Las Vegas,-115.176062,36.070827
90,6604,SN6604,SB Dean Martin after Warm Springs,-115.183677,36.056369
90,6605,SN6605,SB Dean Martin after Eldorado,-115.18369,36.053152
90,6606,SN6606,SB Dean Martin after Moberly,-115.183699,36.047721
90,6607,SN6607,NB Dean Martin before Moberly,-115.183482,36.047256
90,6608,SN6608,EB Washington after Cimarron,-115.268326,36.181183
90,6610,SN6610,SB Durango after Oakey,-115.279709,36.150937
90,6612,SN6612,SB Durango after Reno,-115.279386,36.095951
90,6613,SN6613,SB Durango before Hacienda,-115.279395,36.093207
90,6614,SN6614,SB Durango before Russell,-115.279383,36.087713
90,6615,SN6615,SB Durango after Russell,-115.279437,36.084468
90,6616,SN6616,SB Durango after Patrick,-115.279526,36.077336
90,6617,SN6617,SB Durango after Post,-115.279589,36.073472
90,6618,SN6618,SB Durango after Maule,-115.279406,36.060274
90,6619,SN6619,NB Durango after Patrick,-115.279149,36.07917
90,6620,SN6620,NB Durango before Oquendo,-115.279125,36.081833
90,6621,SN6621,NB Durango after Russell,-115.279059,36.085883
90,6622,SN6622,NB Durango before Hacienda,-115.279105,36.089656
90,6623,SN6623,NB Durango after Hacienda,-115.279105,36.093039
90,6624,SN6624,NB Durango after Reno,-115.279115,36.096859
90,6626,SN6626,NB Durango at 3012 S. Durango,-115.278824,36.134378
90,6627,SN6627,NB Durango after OBannion,-115.279188,36.148139
90,6628,SN6628,NB Durango after Oakey,-115.279539,36.152119
90,6630,SN6630,EB Vegas before Cielo Vista,-115.281904,36.18855
90,6631,SN6631,SB Losee after Azure,-115.117132,36.272273
90,6632,SN6632,SB Losee before Winder,-115.117152,36.257993
90,6635,SN6635,EB Lake Mead after Rampart,-115.281372,36.198999
90,6636,SN6636,NB Losee after Lone Mountain,-115.116745,36.247569
90,6637,SN6637,SB College before Pearl Island,-114.963395,36.018843
90,6640,SN6640,McCarran Airprt T3 On Property Stop,-115.136464,36.086905
90,6641,SN6641,WB Badura before Jones,-115.22374,36.062126
90,6642,SN6642,Silverton Hotel On Property Stop,-115.183414,36.038661
90,6643,SN6643,NB Gilespie before Via Antonio,-115.16336,36.070044
90,6644,SN6644,SB Decatur after Deer Springs,-115.206801,36.283072
90,6646,SN6646,SB Buffalo before Cheyenne,-115.260603,36.218997
90,6647,SN6647,SB Pecos before Flamingo,-115.101045,36.116032
90,6648,SN6648,SB Pecos after Viking,-115.1015,36.118464
90,6649,SN6649,WB Flamingo after Linq,-115.169033,36.114735
90,6650,SN6650,NB Rainbow after Windmill,-115.243199,36.041849
90,6651,SN6651,SB Paradise after Warm Springs,-115.141027,36.056884
90,6652,SN6652,SB Maryland after Wigwam,-115.136333,36.034785
90,6653,SN6653,EB Horizon Ridge after Eastern,-115.103377,36.000115
90,6654,SN6654,SB Green Valley after Paseo Verde,-115.083518,36.01998
90,6657,SN6657,NB Maryland after Silverado Ranch,-115.136555,36.013705
90,6658,SN6658,NB Maryland after Wigwam,-115.135998,36.035846
90,6659,SN6659,NB Paradise before Warm Springs,-115.14074,36.056422
90,6660,SN6660,NB Gibson after Sunset,-115.02703,36.064251
90,6661,SN6661,EB Galleria before Boulder,-115.018367,36.070887
90,6662,SN6662,EB Russell after Durango,-115.27858,36.085064
90,6663,SN6663,WB Russell before Durango,-115.278229,36.085323
90,6664,SN6664,EB Horizon Ridge after Seven Hills,-115.123013,35.997038
90,6665,SN6665,SB Rainbow after Warm Springs,-115.243271,36.055211
90,6666,SN6666,SB Rainbow after Eldorado,-115.243332,36.051343
90,6671,SN6671,SB Jones after Robindale,-115.225493,36.048733
90,6672,SN6672,SB Jones before Mineral Mound,-115.225672,36.045259
90,6675,SN6675,NB Rainbow after Mesa Verde,-115.243139,36.045351
90,6677,SN6677,EB Desert Inn before Navajo Willow,-115.320676,36.129701
90,6680,SN6680,WB Russell after Warbonnet,-115.265784,36.08511
90,6681,SN6681,WB Russell at Spectrum,-115.294636,36.085285
90,6683,SN6683,EB Russell after Fort Apache,-115.296867,36.084995
90,6684,SN6684,EB Russell before Jerry Tarkanian,-115.292323,36.085017
90,6685,SN6685,EB Russell before Warbonnet,-115.266864,36.084894
90,6686,SN6686,EB Russell before Miller,-115.263686,36.084841
90,6687,SN6687,EB Flamingo after Linq,-115.167318,36.114437
90,6688,SN6688,OCallaghan Fed Hosp at Range Rd,-115.044202,36.246928
90,6689,SN6689,EB Tropicana before Fort Apache,-115.299776,36.099902
90,6690,SN6690,WB Russell after Fort Apache,-115.298264,36.085273
90,6692,SN6692,WB Galleria after Boulder,-115.018672,36.071137
90,6694,SN6694,NB Maryland after St Rose,-115.137117,35.992048
90,6695,SN6695,SB Pilot after Caballo,-115.146319,36.063412
90,6696,SN6696,SB Paradise after Pilot,-115.141283,36.065911
90,6697,SN6697,SB Paradise before White,-115.141186,36.061185
90,6698,SN6698,SB Paradise after Eldorado,-115.140913,36.053257
90,6699,SN6699,SB Paradise before Dawnlight,-115.140987,36.047264
90,6700,SN6700,SB Maryland after Windmill,-115.136354,36.04219
90,6701,SN6701,SB Maryland before Windmill,-115.136341,36.038887
90,6702,SN6702,SB Maryland before Wigwam,-115.136318,36.031314
90,6703,SN6703,SB Maryland after Pebble,-115.136335,36.027469
90,6704,SN6704,SB Maryland before Serene,-115.13647,36.02405
90,6705,SN6705,SB Maryland after Serene,-115.136608,36.020251
90,6706,SN6706,SB Maryland after Richmar,-115.136744,36.016591
90,6707,SN6707,SB Maryland after Pyle,-115.137106,36.005548
90,6708,SN6708,SB Maryland after Red Cherry,-115.137086,36.002414
90,6709,SN6709,SB Maryland before Cactus,-115.13712,35.999553
90,6710,SN6710,SB Maryland after Levi,-115.138701,35.994607
90,6711,SN6711,EB Horizon Ridge after Jeffreys,-115.11815,35.998694
90,6712,SN6712,EB Horizon Ridg after Rich Perez Jr,-115.11371,35.998713
90,6713,SN6713,EB Horizon Ridge after Sandy Ridge,-115.10122,36.002258
90,6714,SN6714,EB Horizon Ridge after Narissa,-115.099328,36.004521
90,6715,SN6715,NB Carnegie after Horizon Ridge,-115.095514,36.006376
90,6716,SN6716,SB Green Valley after Wingbrook,-115.083197,36.014215
90,6718,SN6718,WB Horizon Ridge after Carnegie,-115.096795,36.006126
90,6719,SN6719,WB Horizon Ridge before Sandy Ridge,-115.100054,36.004168
90,6720,SN6720,WB Horizon Ridge before Eastern,-115.102311,36.001404
90,6723,SN6723,NB Gibson after Caption,-115.028615,36.067757
90,6724,SN6724,NB Gibson before Galleria,-115.028606,36.070552
90,6725,SN6725,EB Galleria after Eastgate,-115.021329,36.070838
90,6726,SN6726,SB Pabco after Galleria,-114.99499,36.071081
90,6727,SN6727,WB Sunset after Pabco,-114.994478,36.067579
90,6728,SN6728,WB Horizon Ridge after Coronado Ctr,-115.110898,35.998976
90,6729,SN6729,WB Horizon Ridge before Jeffreys,-115.119478,35.998995
90,6730,SN6730,WB Horizon Ridge before Seven Hills,-115.12426,35.997433
90,6731,SN6731,NB Maryland after Levi,-115.138081,35.995913
90,6732,SN6732,NB Maryland after Cactus,-115.136762,35.999496
90,6733,SN6733,NB Maryland after Red Cherry,-115.136808,36.003615
90,6734,SN6734,NB Maryland after Pyle,-115.136815,36.006708
90,6735,SN6735,NB Maryland after Le Baron,-115.13669,36.010269
90,6736,SN6736,NB Maryland after Richmar,-115.136442,36.017138
90,6737,SN6737,NB Maryland after Serene,-115.136297,36.021009
90,6738,SN6738,NB Maryland after Warm Shadows,-115.136203,36.023554
90,6739,SN6739,NB Maryland after Pebble,-115.13602,36.028383
90,6740,SN6740,NB Maryland before Ford,-115.136045,36.031979
90,6741,SN6741,NB Maryland before Windmill,-115.136065,36.039378
90,6742,SN6742,NB Paradise after Windmill,-115.13608,36.043106
90,6743,SN6743,NB Paradise after Dawnlight,-115.140702,36.047472
90,6744,SN6744,NB Paradise before Eldorado,-115.140695,36.052689
90,6745,SN6745,NB Paradise after White,-115.140991,36.061885
90,6746,SN6746,EB Russell after Maureen,-115.284366,36.085078
90,6747,SN6747,EB Patrick after Pioneer,-115.255316,36.077554
90,6748,SN6748,NB Tenaya after Patrick,-115.251632,36.078082
90,6749,SN6749,NB Tenaya after Oquendo,-115.251713,36.082095
90,6750,SN6750,SB Tenaya after Russell,-115.251981,36.08479
90,6751,SN6751,SB Tenaya after Oquendo,-115.251904,36.081117
90,6752,SN6752,WB Russell before Brent Thurman,-115.284387,36.085307
90,6753,SN6753,WB Russell before Grand Canyon,-115.303218,36.085239
90,6754,SN6754,NB Grand Canyon after Russell,-115.306542,36.085616
90,6755,SN6755,NB Grand Canyon after Diablo,-115.306458,36.089455
90,6756,SN6756,NB Grand Canyon after Ocotillo Flls,-115.306368,36.093442
90,6757,SN6757,NB Grand Canyon after Reno,-115.306303,36.096725
90,6758,SN6758,EB Tropicana after Grand Canyon,-115.30567,36.099949
90,6760,SN6760,EB Sunset before Sunset,-115.072556,36.070796
90,6761,SN6761,EB Galleria after Burns,-115.011271,36.070886
90,6762,SN6762,EB Galleria after Moser,-114.999546,36.070884
90,6763,SN6763,WB Sunset before Haren,-114.997981,36.067566
90,6764,SN6764,WB Sunset after Paradise,-115.141686,36.071766
90,6765,SN6765,WB Sunset before Bermuda,-115.154188,36.071493
90,6766,SN6766,EB Pilot after Bermuda,-115.154115,36.067717
90,6767,SN6767,EB Burkholder after Pueblo,-114.958278,36.035742
90,6768,SN6768,EB Burkholder after Cloudcrest,-114.953489,36.034475
90,6769,SN6769,SB Racetrack after Burkholder,-114.949974,36.03379
90,6770,SN6770,SB Racetrack before Newport,-114.949973,36.030185
90,6771,SN6771,WB Newport before Albacate,-114.951479,36.027301
90,6772,SN6772,SB Pueblo after Newport,-114.959213,36.026704
90,6773,SN6773,WB Galleria before Middlegate,-115.022947,36.071119
90,6775,SN6775,NB Pecos before Craig,-115.097131,36.23931
90,6776,SN6776,NB 5th after Rome,-115.134784,36.280362
90,6777,SN6777,WB Centennial after Commerce,-115.144982,36.276644
90,6778,SN6778,WB Carson before Las Vegas,-115.141041,36.168016
90,6784,SN6784,EB Ann after Goldfield,-115.139034,36.261348
90,6785,SN6785,EB Ann before N 5th,-115.135265,36.26122
90,6787,SN6787,NB N. 5th after Tropical,-115.134693,36.269773
90,6788,SN6788,NB N. 5th after Azure,-115.134751,36.274031
90,6790,SN6790,EB Deer Springs after N. 5th,-115.134044,36.28355
90,6791,SN6791,WB Dorrell before N. 5th,-115.133481,36.285682
90,6792,SN6792,WB Centennial after Goldfield,-115.139955,36.27652
90,6793,SN6793,WB Centennial before Romancing Ston,-115.14874,36.276663
90,6794,SN6794,SB Revere after Centennial,-115.153297,36.276155
90,6795,SN6795,SB Revere after Azure,-115.153297,36.272511
90,6797,SN6797,WB Warm Springs before Eastern,-115.114173,36.057024
90,6798,SN6798,EB Meadows before Valley View,-115.196628,36.170076
90,6799,SN6799,SB Village Center before Trailwood,-115.30468,36.191917
90,6801,SN6801,SB Commerce before California,-115.155008,36.157818
90,6802,SN6802,SB Commerce before Imperial,-115.155265,36.155309
90,6803,SN6803,SB Commerce before Wyoming,-115.155544,36.15251
90,6804,SN6804,NB Main before Hoover,-115.152042,36.161872
90,6807,SN6807,SB Commerce before Charleston,-115.15378,36.160787
90,6808,SN6808,EB Bonneville before Casino Center,-115.14823,36.164963
90,6809,SN6809,EB Russell after Whitney Ranch,-115.052901,36.082052
90,6810,SN6810,EB Auto Show after Gibson,-115.028049,36.045025
90,6811,SN6811,EB Auto Show at 925 Auto Show Dr.,-115.024681,36.045523
90,6812,SN6812,EB Eastgate before Lake Mead,-115.012345,36.03551
90,6813,SN6813,WB Eastgate after Lake Mead,-115.014882,36.036745
90,6814,SN6814,NB Eastgate before Auto Show,-115.019111,36.045754
90,6815,SN6815,SB Eastgate after Auto Show,-115.019438,36.04595
90,6816,SN6816,WB Auto Show before Valley Mesa,-115.024842,36.045666
90,6817,SN6817,WB Stewart after Sturgeon,-115.058963,36.16675
90,6818,SN6818,WB Lake Mead after McDaniel,-115.121152,36.195945
90,6819,SN6819,SB Boulder before Horizon,-114.956944,36.016941
90,6820,SN6820,SB Green Valley after Alanhurst,-115.08327,36.010604
90,6821,SN6821,EB Horizon after Pacific,-114.987366,36.012408
90,6823,SN6823,NB Center after Burkholder,-114.967108,36.038744
90,6824,SN6824,EB Warm Springs after Woodside,-114.966229,36.050082
90,6825,SN6825,NB Mohawk before Lake Mead,-114.961292,36.062269
90,6829,SN6829,EB Horizon before Jade,-114.975813,36.012452
90,6830,SN6830,EB Horizon before Mosswood,-114.967725,36.012477
90,6831,SN6831,NB Conestoga before 550 Conestoga,-114.930347,35.991351
90,6832,SN6832,EB Major after Boulder,-114.970573,36.030904
90,6834,SN6834,WB Lake Mead after Sunset,-114.968544,36.054619
90,6835,SN6835,WB Lake Mead after Warm Springs,-114.971462,36.050312
90,6836,SN6836,WB Lake Mead after Grand Cadence,-114.977245,36.043502
90,6837,SN6837,WB Lake Mead after Taylor,-114.980258,36.041138
90,6838,SN6838,EB Major after Coronado,-114.968183,36.034959
90,6840,SN6840,WB Lake Mead after Boulder,-114.982859,36.039211
90,6841,SN6841,EB Carson after 8th,-115.137099,36.166125
90,6842,SN6842,NB 13th after Carson,-115.131944,36.164543
90,6843,SN6843,WB Carson after 10th,-115.136027,36.16585
90,6844,SN6844,EB Pinto after Rose,-115.16737,36.164274
90,6845,SN6845,EB Pinto before Martin L King,-115.162855,36.164269
90,6846,SN6846,WB Pinto before Rose,-115.167514,36.164371
90,6847,SN6847,NB Fort Apache after Diablo,-115.297285,36.088522
90,6848,SN6848,NB Center after Elm,-114.967095,36.046274
90,6849,SN6849,EB Warm Springs before Major,-114.960605,36.049098
90,6850,SN6850,NB Pueblo at Pima,-114.958843,36.056651
90,6851,SN6851,WB Craig after Goldfield,-115.139903,36.239702
90,6852,SN6852,EB Craig after Goldfield,-115.138538,36.239421
90,6854,SN6854,SB Pueblo before Apache,-114.958947,36.060516
90,6855,SN6855,NB Valley View after Hacienda,-115.189695,36.094059
90,6856,SN6856,NB Valley View after Reno,-115.189688,36.097655
90,6857,SN6857,NB Valley View after Flamingo,-115.189875,36.116169
90,6858,SN6858,NB Valley View after Viking,-115.189974,36.11951
90,6859,SN6859,SB Valley View after Twain,-115.190303,36.122293
90,6860,SN6860,SB Valley View after Viking,-115.190305,36.118661
90,6861,SN6861,SB Valley View after Tropicana,-115.189981,36.100476
90,6862,SN6862,SB Valley View after Reno,-115.18999,36.096524
90,6863,SN6863,SB Valley View after Hacienda,-115.189992,36.093097
90,6864,SN6864,SB Valley View after Diablo,-115.190002,36.089324
90,6865,SN6865,NB Valley View after Tropicana,-115.189721,36.101452
90,6866,SN6866,SB Valley View after Flamingo,-115.190268,36.114796
90,6867,SN6867,NB Grnd Central at LV Prem Outl-Nor,-115.156495,36.163697
90,6868,SN6868,SB Decatur after Sunset,-115.208057,36.070945
90,6869,SN6869,SB Valley View before Harmon,-115.190129,36.111361
